id_venta,fecha,finca,producto,cantidad,unidad,precio_unitario_cop,comprador,medio_pago
V-02919,2025-03-31,Santa Lucia,queso,38,kg,14238,Tienda veredal,transferencia
V-02920,2025-07-07,San Miguel,maiz,62,kg,2019,Tienda veredal,transferencia
V-02921,2025-08-08,La Pradera,queso,34,kg,10128,Tienda veredal,credito_local
V-02922,2025-01-19,Buenos Aires,yuca,162,kg,2321,Familia local,transferencia
V-02923,2025-01-09,La Esperanza,sorgo,402,kg,2259,Tienda veredal,credito_local
V-02924,2025-04-08,El Roble,leche,107,litro,2192,Mercado municipal,transferencia
V-02925,2025-01-25,La Esperanza,sorgo,62,kg,2504,Restaurante,transferencia
V-02926,2025-02-19,San Miguel,maiz,257,kg,1465,Tienda veredal,credito_local
V-02927,2025-04-18,La Pradera,maiz,544,kg,1671,Colegio,transferencia
V-02928,2025-05-02,Buenos Aires,maiz,353,kg,2018,Familia local,credito_local
V-02929,2025-06-26,La Pradera,queso,10,kg,11868,Tienda veredal,credito_local
V-02930,2025-04-03,El Roble,leche,176,litro,1772,Cooperativa,efectivo
V-02931,2025-01-25,El Progreso,leche,88,litro,1988,Familia local,efectivo
V-02932,2025-06-14,Los Guaduales,queso,23,kg,14068,Tienda veredal,credito_local
V-02933,2025-01-06,El Progreso,maiz,397,kg,1773,Familia local,credito_local
V-02934,2025-11-26,San Miguel,sorgo,611,kg,2564,Cooperativa,credito_local
V-02935,2025-04-22,La Pradera,queso,4,kg,10268,Familia local,efectivo
V-02936,2025-09-14,El Progreso,queso,13,kg,11855,Mercado municipal,credito_local
V-02937,2025-09-18,El Progreso,maiz,309,kg,1005,Mercado municipal,efectivo
V-02938,2025-11-01,El Roble,leche,5,litro,2226,Tienda veredal,credito_local
V-02939,2025-06-30,La Pradera,queso,32,kg,9692,Cooperativa,credito_local
V-02940,2025-12-20,San Miguel,abono_organico,27,bulto,7416,Cooperativa,transferencia
V-02941,2025-07-02,Los Guaduales,leche,105,litro,1796,Cooperativa,transferencia
V-02942,2025-05-09,La Pradera,queso,38,kg,12743,Restaurante,transferencia
V-02943,2025-01-30,El Progreso,queso,31,kg,12061,Mercado municipal,transferencia
V-02944,2025-06-25,Buenos Aires,queso,9,kg,12129,Cooperativa,efectivo
V-02945,2025-10-13,La Pradera,leche,22,litro,1622,Familia local,credito_local
V-02946,2025-01-11,La Pradera,abono_organico,42,bulto,13654,Tienda veredal,efectivo
V-02947,2025-08-18,El Roble,queso,48,kg,9855,Restaurante,transferencia
V-02948,2025-04-03,San Miguel,sorgo,369,kg,1347,Restaurante,transferencia
V-02949,2025-08-30,El Roble,yuca,19,kg,2593,Mercado municipal,credito_local
V-02950,2025-08-10,El Roble,maiz,41,kg,1432,Familia local,credito_local
V-02951,2025-11-04,Los Guaduales,abono_organico,31,bulto,15864,Restaurante,credito_local
V-02952,2025-10-22,El Progreso,yuca,40,kg,2079,Tienda veredal,efectivo
V-02953,2025-11-04,Santa Lucia,yuca,132,kg,1743,Mercado municipal,transferencia
V-02954,2025-06-24,Buenos Aires,abono_organico,19,bulto,17855,Mercado municipal,credito_local
V-02955,2025-01-08,El Progreso,leche,63,litro,1582,Tienda veredal,efectivo
V-02956,2025-03-15,El Progreso,sorgo,92,kg,2391,Cooperativa,credito_local
V-02957,2025-10-05,La Pradera,sorgo,119,kg,2486,Familia local,transferencia
V-02958,2025-11-16,El Progreso,yuca,647,kg,1260,Tienda veredal,transferencia
V-02959,2025-03-18,Buenos Aires,leche,135,litro,1595,Colegio,credito_local
V-02960,2025-03-13,La Pradera,queso,51,kg,14969,Cooperativa,efectivo
V-02961,2025-07-24,El Roble,queso,50,kg,9715,Tienda veredal,efectivo
V-02962,2025-12-07,San Miguel,yuca,361,kg,2627,Familia local,transferencia
V-02963,2025-11-30,Santa Lucia,maiz,225,kg,2756,Colegio,transferencia
V-02964,2025-01-31,Los Guaduales,leche,85,litro,2269,Familia local,efectivo
V-02965,2025-01-16,El Progreso,abono_organico,40,bulto,8733,Colegio,efectivo
V-02966,2025-07-18,La Pradera,sorgo,357,kg,909,Mercado municipal,credito_local
V-02967,2025-03-20,El Roble,yuca,287,kg,1174,Familia local,efectivo
V-02968,2025-08-16,Buenos Aires,maiz,323,kg,1390,Familia local,credito_local
V-02969,2025-04-18,La Pradera,queso,6,kg,13952,Colegio,transferencia
V-02970,2025-02-25,San Miguel,yuca,139,kg,2601,Colegio,efectivo
V-02971,2025-03-19,Buenos Aires,sorgo,270,kg,1698,Restaurante,transferencia
V-02972,2025-01-07,Buenos Aires,sorgo,389,kg,1834,Mercado municipal,efectivo
V-02973,2025-10-06,El Roble,yuca,341,kg,2248,Familia local,efectivo
V-02974,2025-05-29,La Pradera,abono_organico,11,bulto,11348,Tienda veredal,efectivo
V-02975,2025-06-02,La Pradera,leche,172,litro,1675,Restaurante,efectivo
V-02976,2025-12-07,Los Guaduales,yuca,645,kg,2375,Colegio,credito_local
V-02977,2025-06-25,La Pradera,maiz,473,kg,2352,Restaurante,credito_local
V-02978,2025-01-04,San Miguel,abono_organico,20,bulto,16069,Cooperativa,transferencia
V-02979,2025-10-06,La Pradera,maiz,607,kg,2672,Colegio,credito_local
V-02980,2025-05-09,El Roble,abono_organico,21,bulto,17852,Tienda veredal,credito_local
V-02981,2025-12-04,Santa Lucia,maiz,98,kg,2772,Colegio,efectivo
V-02982,2025-03-24,El Progreso,queso,16,kg,10043,Familia local,credito_local
V-02983,2025-11-24,El Progreso,yuca,285,kg,2568,Mercado municipal,efectivo
V-02984,2025-07-27,San Miguel,abono_organico,15,bulto,13650,Cooperativa,transferencia
V-02985,2025-10-27,La Pradera,yuca,334,kg,2000,Colegio,efectivo
V-02986,2025-02-04,Santa Lucia,sorgo,435,kg,1890,Restaurante,efectivo
V-02987,2025-07-12,La Pradera,sorgo,226,kg,2496,Familia local,efectivo
V-02988,2025-12-12,Buenos Aires,maiz,487,kg,2448,Restaurante,transferencia
V-02989,2025-05-30,San Miguel,queso,14,kg,14963,Mercado municipal,transferencia
V-02990,2025-02-09,San Miguel,queso,16,kg,9379,Restaurante,credito_local
V-02991,2025-01-06,La Pradera,queso,55,kg,14828,Mercado municipal,efectivo
V-02992,2025-10-12,Los Guaduales,leche,97,litro,1536,Colegio,transferencia
V-02993,2025-01-28,Los Guaduales,sorgo,98,kg,1491,Familia local,credito_local
V-02994,2025-12-19,La Pradera,sorgo,188,kg,2265,Mercado municipal,transferencia
V-02995,2025-02-18,La Esperanza,leche,8,litro,2033,Cooperativa,transferencia
V-02996,2025-08-12,Santa Lucia,leche,76,litro,2168,Colegio,credito_local
V-02997,2025-12-02,Santa Lucia,queso,28,kg,9045,Colegio,efectivo
V-02998,2025-09-25,Los Guaduales,abono_organico,12,bulto,10495,Mercado municipal,credito_local
V-02999,2025-03-05,La Pradera,queso,13,kg,11490,Mercado municipal,transferencia
V-03000,2025-05-13,San Miguel,queso,31,kg,9908,Colegio,credito_local
V-03001,2025-04-23,Santa Lucia,sorgo,412,kg,2762,Cooperativa,efectivo
V-03002,2025-04-14,Buenos Aires,queso,18,kg,11703,Cooperativa,credito_local
V-03003,2025-06-20,Buenos Aires,queso,60,kg,14547,Tienda veredal,credito_local
V-03004,2025-02-09,Buenos Aires,sorgo,648,kg,1386,Familia local,credito_local
V-03005,2025-06-15,Buenos Aires,queso,17,kg,11073,Colegio,transferencia
V-03006,2025-02-23,Buenos Aires,leche,152,litro,1658,Colegio,efectivo
V-03007,2025-10-26,La Pradera,leche,138,litro,1750,Familia local,transferencia
V-03008,2025-11-03,El Progreso,abono_organico,13,bulto,7854,Cooperativa,transferencia
V-03009,2025-09-19,El Progreso,queso,47,kg,11453,Familia local,credito_local
V-03010,2025-05-18,El Progreso,queso,36,kg,12234,Tienda veredal,credito_local
V-03011,2025-11-13,Los Guaduales,queso,11,kg,11486,Colegio,efectivo
V-03012,2025-06-29,El Roble,yuca,634,kg,1131,Cooperativa,efectivo
V-03013,2025-10-21,Buenos Aires,maiz,107,kg,1887,Tienda veredal,efectivo
V-03014,2025-04-08,Buenos Aires,queso,10,kg,14617,Restaurante,efectivo
V-03015,2025-01-16,Los Guaduales,maiz,325,kg,2113,Cooperativa,efectivo
V-03016,2025-01-28,Los Guaduales,queso,2,kg,9798,Tienda veredal,efectivo
V-03017,2025-08-03,La Esperanza,abono_organico,16,bulto,13842,Familia local,credito_local
V-03018,2025-02-24,Los Guaduales,abono_organico,30,bulto,11176,Familia local,transferencia
V-03019,2025-06-29,El Roble,leche,9,litro,2163,Familia local,credito_local
V-03020,2025-11-27,Buenos Aires,maiz,11,kg,2776,Restaurante,efectivo
V-03021,2025-07-21,La Pradera,queso,55,kg,12923,Restaurante,efectivo
V-03022,2025-07-25,El Roble,abono_organico,37,bulto,14632,Restaurante,credito_local
V-03023,2025-04-04,Los Guaduales,yuca,90,kg,2492,Tienda veredal,transferencia
V-03024,2025-11-17,La Pradera,yuca,169,kg,1319,Familia local,credito_local
V-03025,2025-01-18,La Esperanza,maiz,39,kg,2493,Colegio,efectivo
V-03026,2025-11-26,El Progreso,queso,30,kg,13030,Restaurante,transferencia
V-03027,2025-12-03,El Progreso,queso,1,kg,9861,Colegio,transferencia
V-03028,2025-11-04,La Esperanza,sorgo,50,kg,1180,Colegio,credito_local
V-03029,2025-03-21,El Progreso,queso,55,kg,12200,Cooperativa,credito_local
V-03030,2025-04-09,Los Guaduales,maiz,344,kg,1289,Cooperativa,transferencia
V-03031,2025-10-04,Los Guaduales,yuca,411,kg,2595,Tienda veredal,credito_local
V-03032,2025-11-06,La Pradera,maiz,296,kg,928,Mercado municipal,efectivo
V-03033,2025-08-16,El Progreso,maiz,606,kg,1621,Familia local,transferencia
V-03034,2025-04-07,La Pradera,sorgo,79,kg,1003,Familia local,credito_local
V-03035,2025-10-29,San Miguel,leche,6,litro,1896,Colegio,transferencia
V-03036,2025-09-06,La Esperanza,maiz,32,kg,2783,Cooperativa,credito_local
V-03037,2025-12-20,La Pradera,maiz,642,kg,1811,Restaurante,transferencia
V-03038,2025-09-26,La Esperanza,sorgo,378,kg,921,Restaurante,credito_local
V-03039,2025-11-24,La Esperanza,abono_organico,3,bulto,10173,Tienda veredal,transferencia
V-03040,2025-01-25,Santa Lucia,queso,20,kg,12289,Restaurante,efectivo
V-03041,2025-07-15,La Esperanza,yuca,139,kg,1565,Cooperativa,credito_local
V-03042,2025-04-29,Buenos Aires,sorgo,227,kg,2254,Colegio,transferencia
V-03043,2025-01-04,San Miguel,sorgo,39,kg,1087,Cooperativa,efectivo
V-03044,2025-09-23,El Progreso,queso,12,kg,9902,Tienda veredal,credito_local
V-03045,2025-02-10,El Progreso,leche,71,litro,2148,Cooperativa,credito_local
V-03046,2025-12-05,El Progreso,maiz,424,kg,1802,Restaurante,credito_local
V-03047,2025-02-04,Santa Lucia,queso,27,kg,13414,Tienda veredal,efectivo
V-03048,2025-03-07,El Progreso,sorgo,342,kg,1004,Tienda veredal,credito_local
V-03049,2025-08-12,San Miguel,yuca,624,kg,2656,Mercado municipal,efectivo
V-03050,2025-01-24,Buenos Aires,yuca,235,kg,2055,Mercado municipal,transferencia
V-03051,2025-07-29,La Esperanza,queso,24,kg,10413,Tienda veredal,efectivo
V-03052,2025-11-18,El Progreso,leche,112,litro,1905,Restaurante,credito_local
V-03053,2025-03-06,El Roble,leche,200,litro,1904,Cooperativa,transferencia
V-03054,2025-01-12,Santa Lucia,leche,96,litro,1657,Familia local,credito_local
V-03055,2025-12-06,La Pradera,yuca,308,kg,955,Cooperativa,credito_local
V-03056,2025-11-03,El Roble,maiz,264,kg,2466,Restaurante,transferencia
V-03057,2025-10-27,El Progreso,abono_organico,43,bulto,13008,Restaurante,transferencia
V-03058,2025-06-23,La Esperanza,abono_organico,30,bulto,8896,Colegio,transferencia
V-03059,2025-03-17,Santa Lucia,queso,55,kg,9075,Cooperativa,transferencia
V-03060,2025-02-20,El Roble,queso,4,kg,13856,Restaurante,credito_local
V-03061,2025-05-27,Buenos Aires,queso,31,kg,9615,Cooperativa,credito_local
V-03062,2025-06-28,El Progreso,yuca,260,kg,954,Mercado municipal,efectivo
V-03063,2025-05-27,Buenos Aires,leche,164,litro,1662,Tienda veredal,transferencia
V-03064,2025-12-04,La Pradera,abono_organico,20,bulto,15640,Familia local,transferencia
V-03065,2025-03-27,La Pradera,sorgo,498,kg,1281,Mercado municipal,credito_local
V-03066,2025-10-27,Santa Lucia,leche,216,litro,1769,Familia local,credito_local
V-03067,2025-07-10,La Pradera,maiz,31,kg,934,Restaurante,credito_local
V-03068,2025-09-10,La Pradera,leche,214,litro,1609,Familia local,efectivo
V-03069,2025-07-29,Buenos Aires,queso,33,kg,12014,Tienda veredal,efectivo
V-03070,2025-09-07,El Progreso,sorgo,243,kg,1637,Familia local,credito_local
V-03071,2025-02-17,La Pradera,maiz,298,kg,1499,Colegio,transferencia
V-03072,2025-09-02,Buenos Aires,yuca,546,kg,1928,Restaurante,efectivo
V-03073,2025-07-13,El Progreso,abono_organico,4,bulto,10431,Colegio,transferencia
V-03074,2025-08-23,Los Guaduales,sorgo,445,kg,1365,Restaurante,efectivo
V-03075,2025-06-27,Santa Lucia,abono_organico,14,bulto,9033,Restaurante,credito_local
V-03076,2025-12-23,Buenos Aires,leche,118,litro,1739,Familia local,efectivo
V-03077,2025-12-21,San Miguel,maiz,626,kg,2326,Restaurante,credito_local
V-03078,2025-03-10,Santa Lucia,yuca,288,kg,2612,Cooperativa,credito_local
V-03079,2025-04-01,Los Guaduales,abono_organico,21,bulto,7057,Mercado municipal,credito_local
V-03080,2025-01-15,Santa Lucia,abono_organico,7,bulto,7394,Restaurante,credito_local
V-03081,2025-09-20,La Esperanza,maiz,484,kg,1878,Tienda veredal,transferencia
V-03082,2025-02-21,La Pradera,queso,13,kg,10171,Tienda veredal,transferencia
V-03083,2025-01-07,San Miguel,maiz,601,kg,1391,Restaurante,transferencia
V-03084,2025-08-08,El Roble,abono_organico,34,bulto,7023,Familia local,credito_local
V-03085,2025-03-27,Santa Lucia,queso,26,kg,13806,Mercado municipal,credito_local
V-03086,2025-09-03,El Roble,maiz,600,kg,920,Familia local,transferencia
V-03087,2025-08-26,Buenos Aires,queso,28,kg,0,Restaurante,transferencia
V-03088,2025-02-23,Los Guaduales,sorgo,141,kg,2226,Mercado municipal,credito_local
V-03089,2025-04-10,La Pradera,abono_organico,5,bulto,14804,Mercado municipal,credito_local
V-03090,2025-03-07,Los Guaduales,maiz,307,kg,2715,Tienda veredal,credito_local
V-03091,2025-02-27,Buenos Aires,abono_organico,14,bulto,10853,Colegio,credito_local
V-03092,2025-03-13,Los Guaduales,queso,30,kg,10709,Cooperativa,transferencia
V-03093,2025-09-26,La Esperanza,queso,55,kg,9303,Tienda veredal,efectivo
V-03094,2025-07-21,Los Guaduales,queso,15,kg,13639,Mercado municipal,transferencia
V-03095,2025-01-24,Los Guaduales,queso,54,kg,12422,Cooperativa,transferencia
V-03096,2025-06-27,La Pradera,maiz,276,kg,1734,Cooperativa,transferencia
V-03097,2025-05-26,El Roble,abono_organico,14,bulto,16074,Restaurante,efectivo
V-03098,2025-04-10,Santa Lucia,maiz,120,kg,2335,Tienda veredal,transferencia
V-03099,2025-08-24,La Pradera,sorgo,170,kg,2356,Familia local,efectivo
V-03100,2025-09-24,Buenos Aires,queso,47,kg,10737,Restaurante,credito_local
V-03101,2025-08-01,El Roble,maiz,600,kg,,Tienda veredal,transferencia
V-03102,2025-03-17,San Miguel,maiz,199,kg,2156,Tienda veredal,transferencia
V-03103,2025-10-24,Los Guaduales,sorgo,256,kg,1051,Mercado municipal,credito_local
V-03104,2025-07-05,La Esperanza,leche,79,litro,1886,Colegio,transferencia
V-03105,2025-02-18,El Progreso,maiz,445,kg,1849,Colegio,transferencia
V-03106,2025-02-07,La Pradera,leche,64,litro,1643,Familia local,efectivo
V-03107,2025-09-08,Los Guaduales,queso,15,kg,11291,Familia local,credito_local
V-03108,2025-03-18,El Roble,queso,4,kg,13634,Mercado municipal,credito_local
V-03109,2025-11-08,San Miguel,yuca,53,kg,1768,Restaurante,credito_local
V-03110,2025-01-23,La Pradera,maiz,363,kg,1299,Cooperativa,transferencia
V-03111,2025-01-20,La Pradera,sorgo,46,kg,2152,Restaurante,credito_local
V-03112,2025-01-21,Los Guaduales,yuca,503,kg,1219,Familia local,efectivo
V-03113,2025-09-06,Buenos Aires,leche,89,litro,1936,Cooperativa,credito_local
V-03114,2025-10-17,San Miguel,queso,53,kg,12631,Colegio,credito_local
V-03115,2025-04-19,El Progreso,sorgo,610,kg,1424,Cooperativa,efectivo
V-03116,2025-06-13,Buenos Aires,abono_organico,21,bulto,10877,Restaurante,credito_local
V-03117,2025-10-04,La Pradera,maiz,51,kg,-500,Colegio,efectivo
V-03118,2025-06-25,Los Guaduales,abono_organico,26,bulto,15753,Cooperativa,transferencia
V-03119,2025-01-24,El Progreso,abono_organico,10,bulto,9327,Restaurante,credito_local
V-03120,2025-09-12,El Progreso,sorgo,517,kg,2292,Mercado municipal,credito_local
V-03121,2025-05-25,El Roble,leche,203,litro,2119,Mercado municipal,credito_local
V-03122,2025-10-12,Los Guaduales,leche,94,litro,1659,Colegio,transferencia
V-03123,2025-10-02,Los Guaduales,queso,32,kg,10219,Familia local,efectivo
V-03124,2025-05-19,La Pradera,yuca,54,kg,2070,Cooperativa,efectivo
V-03125,2025-09-09,El Progreso,yuca,329,kg,2031,Restaurante,credito_local
V-03126,2025-03-21,El Progreso,sorgo,502,kg,1941,Mercado municipal,credito_local
V-03127,2025-08-14,El Roble,queso,2,kg,11536,Restaurante,credito_local
V-03128,2025-02-23,Santa Lucia,leche,158,litro,1557,Mercado municipal,credito_local
V-03129,2025-06-26,La Pradera,leche,166,litro,1857,Colegio,credito_local
V-03130,2025-06-12,La Esperanza,maiz,408,kg,1273,Familia local,efectivo
V-03131,2025-08-28,La Esperanza,leche,151,litro,1566,Colegio,credito_local
V-03132,2025-11-26,Santa Lucia,abono_organico,8,bulto,17718,Mercado municipal,efectivo
V-03133,2025-04-26,El Progreso,maiz,117,kg,1355,Tienda veredal,credito_local
V-03134,2025-10-21,Santa Lucia,leche,69,litro,2203,Cooperativa,efectivo
V-03135,2025-02-04,Buenos Aires,abono_organico,17,bulto,14775,Mercado municipal,transferencia
V-03136,2025-09-17,Santa Lucia,queso,52,kg,14823,Colegio,credito_local
V-03137,2025-08-22,La Pradera,yuca,426,kg,1429,Mercado municipal,credito_local
V-03138,2025-07-04,Santa Lucia,maiz,343,kg,2617,Mercado municipal,efectivo
V-03139,2025-01-09,Buenos Aires,queso,3,kg,9979,Colegio,credito_local
V-03140,2025-11-28,El Roble,leche,181,litro,1653,Cooperativa,transferencia
V-03141,2025-12-13,La Pradera,leche,84,litro,2132,Cooperativa,efectivo
V-03142,2025-07-24,Santa Lucia,leche,36,litro,1789,Tienda veredal,credito_local
V-03143,2025-11-19,El Roble,maiz,39,kg,1580,Cooperativa,efectivo
V-03144,2025-03-22,Santa Lucia,yuca,246,kg,2497,Tienda veredal,transferencia
V-03145,2025-01-08,El Progreso,yuca,335,kg,2096,Cooperativa,efectivo
V-03146,2025-01-13,Santa Lucia,maiz,452,kg,1842,Cooperativa,efectivo
V-03147,2025-09-17,Buenos Aires,sorgo,420,kg,2279,Mercado municipal,efectivo
V-03148,2025-04-21,El Progreso,yuca,110,kg,2771,Restaurante,transferencia
V-03149,2025-12-18,Los Guaduales,abono_organico,40,bulto,13833,Familia local,transferencia
V-03150,2025-12-15,El Progreso,sorgo,555,kg,2283,Colegio,transferencia
V-03151,2025-10-10,San Miguel,abono_organico,28,bulto,11661,Mercado municipal,efectivo
V-03152,2025-01-01,La Pradera,sorgo,241,kg,1667,Colegio,efectivo
V-03153,2025-06-17,La Pradera,queso,7,kg,11369,Colegio,credito_local
V-03154,2025-10-24,El Roble,maiz,598,kg,1005,Tienda veredal,credito_local
V-03155,2025-01-03,Buenos Aires,queso,28,kg,12098,Restaurante,efectivo
V-03156,2025-10-05,Santa Lucia,sorgo,504,kg,1869,Colegio,transferencia
V-03157,2025-06-06,La Pradera,leche,160,litro,1842,Colegio,efectivo
V-03158,2025-08-12,San Miguel,leche,186,litro,1686,Restaurante,efectivo
V-03159,2025-12-16,San Miguel,queso,39,kg,11557,Colegio,efectivo
V-03160,2025-08-22,Buenos Aires,abono_organico,45,bulto,17441,Restaurante,transferencia
V-03161,2025-01-12,Buenos Aires,abono_organico,32,bulto,17282,Mercado municipal,credito_local
V-03162,2025-01-25,Buenos Aires,sorgo,579,kg,1452,Tienda veredal,transferencia
V-03163,2025-06-04,La Pradera,queso,14,kg,12864,Restaurante,credito_local
V-03164,2025-09-08,La Pradera,abono_organico,19,bulto,10406,Familia local,credito_local
V-03165,2025-07-10,Buenos Aires,leche,87,litro,1722,Restaurante,transferencia
V-03166,2025-06-30,La Esperanza,queso,7,kg,9020,Familia local,efectivo
V-03167,2025-03-07,El Progreso,queso,42,kg,13415,Restaurante,efectivo
V-03168,2025-09-30,El Progreso,abono_organico,22,bulto,14760,Mercado municipal,efectivo
V-03169,2025-08-22,La Esperanza,sorgo,559,kg,2184,Mercado municipal,efectivo
V-03170,2025-09-18,Santa Lucia,maiz,139,kg,942,Mercado municipal,transferencia
V-03171,2025-12-07,El Roble,abono_organico,6,bulto,7114,Restaurante,efectivo
V-03172,2025-11-21,La Pradera,leche,27,litro,1635,Restaurante,credito_local
V-03173,2025-12-05,El Roble,maiz,454,kg,2373,Mercado municipal,transferencia
V-03174,2025-09-17,El Roble,abono_organico,41,bulto,17820,Tienda veredal,efectivo
V-03175,2025-04-20,San Miguel,yuca,373,kg,1924,Cooperativa,efectivo
V-03176,2025-08-09,Santa Lucia,leche,6,litro,1996,Colegio,transferencia
V-03177,2025-08-09,Los Guaduales,leche,18,litro,1708,Cooperativa,transferencia
V-03178,2025-10-02,Los Guaduales,maiz,66,kg,1433,Tienda veredal,credito_local
V-03179,2025-08-16,Los Guaduales,yuca,392,kg,2042,Familia local,efectivo
V-03180,2025-04-02,La Esperanza,abono_organico,23,bulto,11447,Tienda veredal,transferencia
V-03181,2025-08-11,Santa Lucia,queso,48,kg,10932,Restaurante,credito_local
V-03182,2025-07-13,La Esperanza,leche,128,litro,2020,Familia local,transferencia
