codigo_animal,finca,raza,edad_meses,peso_kg,estado_sanitario,ultima_vacuna,responsable
LO-1763,Los Guaduales,Pardo Suizo,70,339.8,observacion,2024-11-19,Carlos
SA-1764,Santa Lucia,Normando,14,419.8,sano,2024-09-24,Carlos
LA-1765,La Esperanza,Jersey,66,500.9,sano,2024-09-10,Jorge
LA-1766,La Esperanza,Gyr,116,391.9,sano,2024-09-05,Paola
EL-1767,El Progreso,Normando,42,467.5,tratamiento,2024-12-01,Paola
SA-1768,San Miguel,Gyr,17,386.4,sano,2024-11-10,Marta
SA-1769,Santa Lucia,Normando,35,444.6,tratamiento,2024-09-13,Paola
EL-1770,El Roble,Pardo Suizo,32,386.9,sano,2024-11-08,Marta
LA-1771,La Pradera,Holstein,96,395.0,sano,2024-12-04,Jorge
EL-1772,El Progreso,Holstein,38,332.1,sano,2024-08-05,Jorge
SA-1773,San Miguel,Criollo,106,391.0,sano,2024-09-04,Carlos
SA-1774,Santa Lucia,Normando,46,654.0,sano,2024-08-24,Carlos
LO-1775,Los Guaduales,Criollo,12,518.6,sano,2024-12-17,Jorge
EL-1776,El Progreso,Holstein,13,436.4,sano,2024-08-28,Marta
LA-1777,La Pradera,Criollo,112,309.6,observacion,2024-12-04,Ana
BU-1778,Buenos Aires,Criollo,103,430.5,vacuna_pendiente,2024-11-12,Marta
LO-1779,Los Guaduales,Pardo Suizo,63,492.5,sano,2024-09-20,Marta
BU-1780,Buenos Aires,Jersey,106,453.4,sano,2024-08-22,Marta
SA-1781,San Miguel,Criollo,114,512.6,observacion,2024-09-04,Ana
BU-1782,Buenos Aires,Holstein,101,395.5,sano,2024-11-23,Luis
EL-1783,El Progreso,Gyr,65,296.0,sano,2024-08-09,Marta
LA-1784,La Esperanza,Normando,66,382.6,sano,2024-08-29,Marta
BU-1785,Buenos Aires,Holstein,89,316.9,sano,2024-12-07,Jorge
EL-1786,El Roble,Gyr,43,556.9,observacion,2024-08-07,Ana
EL-1787,El Progreso,Normando,18,287.7,sano,2024-07-18,Ana
EL-1788,El Progreso,Gyr,94,477.2,sano,2024-09-04,Luis
SA-1789,San Miguel,Pardo Suizo,99,449.8,sano,2024-11-25,Carlos
BU-1790,Buenos Aires,Normando,31,441.1,sano,2024-07-19,Marta
LA-1791,La Pradera,Pardo Suizo,78,422.3,vacuna_pendiente,2024-11-19,Luis
SA-1792,Santa Lucia,Pardo Suizo,106,417.2,observacion,2024-10-24,Luis
EL-1793,El Roble,Jersey,84,482.1,sano,2024-11-11,Ana
SA-1794,San Miguel,Pardo Suizo,50,472.6,sano,2024-11-08,Jorge
EL-1795,El Roble,Gyr,120,336.2,sano,2024-08-28,Paola
SA-1796,Santa Lucia,Pardo Suizo,89,520.8,sano,2024-11-11,Luis
SA-1797,Santa Lucia,Normando,10,388.4,vacuna_pendiente,2024-10-06,Carlos
EL-1798,El Progreso,Holstein,80,339.7,sano,2024-11-03,Jorge
EL-1799,El Roble,Normando,33,433.1,sano,2024-12-08,Ana
SA-1800,San Miguel,Gyr,9,380.4,sano,2024-08-27,Paola
SA-1801,Santa Lucia,Normando,12,489.0,sano,2024-11-14,Ana
BU-1802,Buenos Aires,Jersey,35,402.4,sano,2024-07-20,Jorge
LO-1803,Los Guaduales,Normando,98,274.0,tratamiento,2024-11-12,Carlos
SA-1804,San Miguel,Jersey,50,395.4,sano,2024-11-24,Carlos
LA-1805,La Esperanza,Normando,10,546.6,sano,2024-11-17,Marta
LO-1806,Los Guaduales,Criollo,116,415.2,sano,2024-12-08,Luis
EL-1807,El Progreso,Gyr,103,477.7,sano,2024-07-08,Jorge
LA-1808,La Esperanza,Normando,54,453.4,sano,2024-10-19,Ana
SA-1809,San Miguel,Pardo Suizo,18,408.8,observacion,2024-12-25,Paola
EL-1810,El Progreso,Pardo Suizo,46,238.1,sano,2024-10-04,Carlos
EL-1811,El Roble,Gyr,83,290.6,sano,2024-10-15,Marta
EL-1812,El Roble,Gyr,92,413.7,sano,2024-11-09,Luis
EL-1813,El Roble,Normando,29,452.5,sano,2024-09-19,Ana
EL-1814,El Progreso,Normando,79,456.4,sano,2024-08-24,Ana
EL-1815,El Progreso,Criollo,14,396.9,observacion,2024-08-04,Jorge
EL-1816,El Roble,Pardo Suizo,108,401.5,tratamiento,2024-10-18,Jorge
SA-1817,San Miguel,Gyr,32,369.6,sano,2024-08-16,Paola
SA-1818,Santa Lucia,Criollo,71,457.6,sano,2024-10-16,Ana
EL-1819,El Progreso,Pardo Suizo,103,418.6,sano,2024-08-09,Ana
SA-1820,San Miguel,Pardo Suizo,36,310.0,sano,2024-10-08,Carlos
EL-1821,El Progreso,Holstein,109,350.3,sano,2024-10-19,Marta
LA-1822,La Pradera,Criollo,98,360.0,observacion,2024-10-25,Carlos
LA-1823,La Pradera,Holstein,87,448.6,sano,2024-07-20,Luis
LA-1824,La Pradera,Jersey,102,530.8,sano,2024-08-21,Marta
LA-1825,La Pradera,Holstein,61,384.0,sano,2024-10-24,Carlos
LO-1826,Los Guaduales,Pardo Suizo,103,511.6,sano,2024-11-06,Jorge
SA-1827,Santa Lucia,Pardo Suizo,47,521.9,sano,2024-09-18,Jorge
EL-1828,El Roble,Gyr,83,585.1,observacion,2024-10-10,Marta
LO-1829,Los Guaduales,Gyr,39,390.0,sano,2024-08-06,Jorge
BU-1830,Buenos Aires,Criollo,62,415.4,sano,2024-10-23,Paola
LA-1831,La Esperanza,Criollo,92,431.6,sano,2024-11-09,Marta
EL-1832,El Progreso,Normando,56,304.1,vacuna_pendiente,2024-08-10,Carlos
LA-1833,La Pradera,Normando,23,441.1,sano,2024-12-16,Ana
LA-1834,La Pradera,Jersey,105,300.6,sano,2024-12-07,Jorge
LO-1835,Los Guaduales,Jersey,32,307.2,sano,2024-09-25,Carlos
EL-1836,El Roble,Jersey,104,420.3,sano,2024-12-15,Ana
LA-1837,La Esperanza,Normando,26,356.4,tratamiento,2024-07-05,Carlos
LA-1838,La Esperanza,Gyr,50,441.9,sano,2024-12-27,Carlos
SA-1839,San Miguel,Pardo Suizo,72,408.0,tratamiento,2024-12-09,Marta
BU-1840,Buenos Aires,Holstein,29,344.7,observacion,2024-08-12,Jorge
BU-1841,Buenos Aires,Pardo Suizo,97,430.9,vacuna_pendiente,2024-11-30,Jorge
LA-1842,La Esperanza,Holstein,105,417.0,sano,2024-07-16,Ana
BU-1843,Buenos Aires,Pardo Suizo,8,408.7,sano,2024-08-14,Jorge
SA-1844,Santa Lucia,Criollo,44,367.6,sano,2024-07-31,Marta
LA-1845,La Esperanza,Holstein,85,605.9,sano,2024-09-23,Marta
LA-1846,La Pradera,Gyr,28,424.2,sano,2024-09-01,Jorge
LA-1847,La Esperanza,Criollo,83,399.7,sano,2024-11-04,Paola
LA-1848,La Pradera,Normando,35,447.9,sano,2024-12-15,Paola
LA-1849,La Esperanza,Normando,62,305.3,vacuna_pendiente,2024-10-11,Jorge
SA-1850,Santa Lucia,Holstein,7,480.4,sano,2024-11-26,Carlos
LO-1851,Los Guaduales,Pardo Suizo,41,512.8,vacuna_pendiente,2024-11-28,Carlos
SA-1852,San Miguel,Pardo Suizo,82,596.2,sano,2024-08-17,Luis
LA-1853,La Esperanza,Criollo,49,341.4,vacuna_pendiente,2024-09-11,Ana
BU-1854,Buenos Aires,Holstein,55,380.7,vacuna_pendiente,2024-07-07,Paola
SA-1855,Santa Lucia,Jersey,76,532.6,sano,2024-10-10,Paola
BU-1856,Buenos Aires,Jersey,71,407.3,sano,2024-11-02,Luis
SA-1857,Santa Lucia,Jersey,26,427.3,sano,2024-08-29,Carlos
EL-1858,El Roble,Criollo,33,492.9,sano,2024-11-13,Marta
SA-1859,San Miguel,Jersey,71,372.8,observacion,2024-10-31,Luis
SA-1860,San Miguel,Pardo Suizo,101,477.1,sano,2024-10-26,Carlos
EL-1861,El Progreso,Pardo Suizo,77,391.8,observacion,2024-12-28,Jorge
LO-1862,Los Guaduales,Holstein,35,363.6,sano,2024-07-18,Luis
EL-1863,El Progreso,Gyr,34,406.7,sano,2024-11-16,Luis
BU-1864,Buenos Aires,Gyr,48,512.5,sano,2024-08-24,Marta
BU-1865,Buenos Aires,Jersey,49,490.3,sano,2024-07-26,Paola
LA-1866,La Esperanza,Normando,113,429.4,vacuna_pendiente,2024-08-03,Luis
EL-1867,El Progreso,Holstein,103,404.6,sano,2024-12-22,Jorge
SA-1868,Santa Lucia,Holstein,32,285.0,sano,2024-10-27,Paola
SA-1869,Santa Lucia,Gyr,86,407.6,vacuna_pendiente,2024-07-26,Marta
EL-1870,El Roble,Gyr,43,402.8,sano,2024-10-14,Ana
LO-1871,Los Guaduales,Normando,88,599.6,sano,2024-08-06,Jorge
LA-1872,La Esperanza,Gyr,21,467.0,sano,2024-11-07,Ana
BU-1873,Buenos Aires,Pardo Suizo,47,470.7,sano,2024-08-10,Ana
EL-1874,El Progreso,Gyr,102,567.4,sano,2024-08-09,Luis
BU-1875,Buenos Aires,Normando,41,313.3,sano,2024-12-22,Marta
LA-1876,La Esperanza,Normando,119,281.4,sano,2024-07-09,Jorge
LO-1877,Los Guaduales,Gyr,50,461.8,sano,2024-09-17,Carlos
LA-1878,La Pradera,Criollo,101,458.8,sano,2024-09-20,Carlos
SA-1879,Santa Lucia,Pardo Suizo,58,469.2,observacion,2024-12-02,Ana
SA-1880,San Miguel,Normando,86,298.2,sano,2024-12-25,Ana
LA-1881,La Pradera,Pardo Suizo,30,397.1,sano,2024-10-08,Carlos
LA-1882,La Pradera,Criollo,44,530.6,sano,2024-09-08,Luis
LA-1883,La Pradera,Holstein,114,401.4,sano,2024-10-04,Paola
EL-1884,El Roble,Jersey,90,311.4,sano,2024-09-14,Paola
LO-1885,Los Guaduales,Normando,34,391.6,sano,2024-08-12,Ana
BU-1886,Buenos Aires,Normando,12,375.6,sano,2024-08-19,Ana
SA-1887,Santa Lucia,Criollo,26,336.8,sano,2024-08-01,Paola
BU-1888,Buenos Aires,Jersey,40,335.8,tratamiento,2024-08-08,Marta
EL-1889,El Progreso,Normando,66,300.7,vacuna_pendiente,2024-12-30,Marta
SA-1890,Santa Lucia,Holstein,19,470.4,tratamiento,2024-11-13,Carlos
EL-1891,El Progreso,Pardo Suizo,62,410.1,sano,2024-09-09,Jorge
BU-1892,Buenos Aires,Pardo Suizo,11,446.3,sano,2024-09-30,Carlos
SA-1893,San Miguel,Criollo,28,535.1,sano,2024-11-21,Jorge
LA-1894,La Pradera,Pardo Suizo,41,393.4,tratamiento,2024-12-14,Luis
SA-1895,San Miguel,Criollo,40,402.1,vacuna_pendiente,2024-11-13,Marta
EL-1896,El Roble,Criollo,49,487.0,sano,2024-07-25,Carlos
LO-1897,Los Guaduales,Normando,92,595.7,observacion,2024-09-11,Marta
SA-1898,San Miguel,Normando,67,328.8,sano,2024-11-15,Ana
EL-1899,El Roble,Criollo,75,592.5,sano,2024-12-11,Jorge
SA-1900,Santa Lucia,Gyr,48,424.1,observacion,2024-11-19,Jorge
SA-1901,Santa Lucia,Gyr,118,502.7,sano,2024-08-26,Ana
LO-1902,Los Guaduales,Normando,26,459.3,sano,2024-12-03,Luis
SA-1903,Santa Lucia,Jersey,63,485.7,vacuna_pendiente,2024-10-11,Marta
LO-1904,Los Guaduales,Holstein,97,338.5,tratamiento,2024-10-03,Jorge
LA-1905,La Pradera,Criollo,88,487.4,sano,2024-11-13,Carlos
BU-1906,Buenos Aires,Normando,79,542.5,sano,2024-08-19,Jorge
LA-1907,La Pradera,Jersey,7,375.6,sano,2024-08-26,Carlos
LA-1908,La Esperanza,Gyr,37,536.3,sano,2024-09-29,Luis
LO-1909,Los Guaduales,Holstein,108,435.9,sano,2024-08-16,Luis
SA-1910,San Miguel,Jersey,26,328.0,sano,2024-12-20,Luis
SA-1911,Santa Lucia,Gyr,66,359.7,sano,2024-07-05,Ana
LA-1912,La Pradera,Holstein,12,392.7,vacuna_pendiente,2024-10-05,Ana
SA-1913,Santa Lucia,Holstein,113,557.9,tratamiento,2024-08-11,Luis
LO-1914,Los Guaduales,Normando,49,508.0,sano,2024-11-25,Marta
BU-1915,Buenos Aires,Normando,110,428.4,sano,2024-08-20,Carlos
SA-1916,San Miguel,Criollo,117,292.2,observacion,2024-08-01,Jorge
SA-1917,Santa Lucia,Criollo,73,449.3,sano,2024-10-07,Paola
EL-1918,El Progreso,Gyr,30,499.4,sano,2024-09-26,Jorge
SA-1919,Santa Lucia,Normando,113,549.6,sano,2024-08-31,Luis
SA-1920,Santa Lucia,Criollo,66,379.5,sano,2024-09-08,Jorge
BU-1921,Buenos Aires,Gyr,27,483.3,sano,2024-11-25,Luis
EL-1922,El Roble,Normando,75,253.5,sano,2024-11-20,Luis
LA-1923,La Esperanza,Normando,54,429.1,observacion,2024-12-30,Paola
EL-1924,El Progreso,Jersey,77,499.3,observacion,2024-07-18,Jorge
LA-1925,La Pradera,Gyr,46,425.1,vacuna_pendiente,2024-11-24,Marta
EL-1926,El Roble,Gyr,41,435.4,sano,2024-12-20,Marta
EL-1927,El Progreso,Gyr,82,523.2,sano,2024-11-08,Marta
SA-1928,San Miguel,Gyr,66,391.2,sano,2024-10-15,Paola
SA-1929,Santa Lucia,Holstein,102,497.1,tratamiento,2024-12-12,Paola
EL-1930,El Progreso,Criollo,117,510.2,sano,2024-07-23,Jorge
SA-1931,Santa Lucia,Criollo,32,454.2,sano,2024-10-14,Carlos
SA-1932,Santa Lucia,Holstein,14,501.5,sano,2024-08-03,Paola
BU-1933,Buenos Aires,Criollo,105,498.1,sano,2024-12-19,Carlos
LA-1934,La Pradera,Pardo Suizo,18,356.3,sano,2024-09-11,Jorge
EL-1935,El Progreso,Jersey,65,357.6,vacuna_pendiente,2024-09-15,Carlos
BU-1936,Buenos Aires,Normando,33,567.8,observacion,2024-11-14,Luis
LA-1937,La Pradera,Normando,65,451.3,sano,2024-09-16,Marta
LA-1938,La Pradera,Jersey,104,489.4,sano,2024-10-11,Luis
EL-1939,El Roble,Holstein,69,538.8,vacuna_pendiente,2024-07-06,Paola
BU-1940,Buenos Aires,Normando,87,404.3,tratamiento,2024-08-26,Carlos
BU-1941,Buenos Aires,Criollo,72,387.1,sano,2024-09-08,Jorge
SA-1942,San Miguel,Pardo Suizo,21,470.4,sano,2024-07-29,Jorge
BU-1943,Buenos Aires,Jersey,110,392.7,tratamiento,2024-07-13,Ana
EL-1944,El Progreso,Normando,53,436.9,sano,2024-08-22,Marta
BU-1945,Buenos Aires,Normando,65,516.2,sano,2024-12-20,Luis
BU-1946,Buenos Aires,Holstein,7,368.5,observacion,2024-09-09,Carlos
BU-1947,Buenos Aires,Jersey,17,457.1,sano,2024-10-21,Ana
SA-1948,San Miguel,Holstein,27,422.4,sano,2024-08-06,Marta
EL-1949,El Roble,Gyr,95,580.5,tratamiento,2024-11-22,Ana
BU-1950,Buenos Aires,Holstein,60,462.7,observacion,2024-07-10,Carlos
EL-1951,El Roble,Normando,43,262.8,observacion,2024-07-29,Carlos
EL-1952,El Progreso,Holstein,73,450.0,sano,2024-10-26,Luis
LO-1953,Los Guaduales,Criollo,105,473.6,sano,2024-08-24,Carlos
LA-1954,La Esperanza,Criollo,19,339.9,sano,2024-12-07,Luis
SA-1955,Santa Lucia,Jersey,11,403.8,observacion,2024-07-12,Marta
SA-1956,Santa Lucia,Jersey,115,315.0,sano,2024-07-15,Marta
LO-1957,Los Guaduales,Gyr,32,500.9,sano,2024-10-26,Carlos
SA-1958,San Miguel,Holstein,18,366.2,sano,2024-12-22,Marta
SA-1959,San Miguel,Holstein,21,354.3,sano,2024-12-17,Paola
LA-1960,La Esperanza,Jersey,46,329.4,sano,2024-08-20,Marta
EL-1961,El Roble,Jersey,88,334.0,vacuna_pendiente,2024-08-13,Jorge
LA-1962,La Pradera,Jersey,83,376.2,sano,2024-12-02,Jorge
EL-1963,El Roble,Normando,13,430.7,sano,2024-08-30,Marta
SA-1964,San Miguel,Criollo,29,421.9,tratamiento,2024-07-16,Carlos
SA-1965,Santa Lucia,Pardo Suizo,15,381.0,observacion,2024-12-11,Luis
LA-1966,La Pradera,Gyr,85,275.8,sano,2024-07-23,Carlos
BU-1967,Buenos Aires,Normando,91,300.5,vacuna_pendiente,2024-09-15,Luis
LA-1968,La Esperanza,Normando,64,425.2,observacion,2024-07-23,Luis
LA-1969,La Pradera,Gyr,67,338.5,sano,2024-09-10,Paola
SA-1970,Santa Lucia,Normando,39,496.2,sano,2024-07-26,Ana
EL-1971,El Progreso,Jersey,7,184.9,tratamiento,2024-07-30,Paola
LO-1972,Los Guaduales,Holstein,70,457.4,sano,2024-08-22,Jorge
LO-1973,Los Guaduales,Criollo,72,446.0,sano,2024-10-21,Carlos
SA-1974,San Miguel,Jersey,105,481.9,sano,2024-12-05,Luis
SA-1975,Santa Lucia,Normando,112,369.5,sano,2024-12-28,Marta
EL-1976,El Progreso,Jersey,120,470.7,sano,2024-10-04,Ana
SA-1977,Santa Lucia,Jersey,45,496.8,sano,2024-11-05,Ana
EL-1978,El Roble,Normando,74,448.8,observacion,2024-11-08,Carlos
LA-1979,La Esperanza,Criollo,68,495.0,sano,2024-08-13,Marta
LA-1980,La Esperanza,Pardo Suizo,38,452.6,sano,2024-09-11,Ana
EL-1981,El Roble,Criollo,94,464.5,sano,2024-09-03,Jorge
LA-1982,La Esperanza,Jersey,29,458.7,sano,2024-09-24,Carlos
EL-1983,El Progreso,Criollo,83,431.5,sano,2024-12-29,Paola
LO-1984,Los Guaduales,Gyr,109,376.7,sano,2024-07-11,Luis
BU-1985,Buenos Aires,Criollo,57,377.6,sano,2024-10-04,Marta
EL-1986,El Progreso,Jersey,62,402.6,sano,2024-12-12,Paola
LA-1987,La Pradera,Jersey,28,423.8,sano,2024-07-14,Ana
SA-1988,San Miguel,Gyr,34,354.2,sano,2024-11-18,Ana
LA-1989,La Pradera,Jersey,57,354.5,tratamiento,2024-10-19,Ana
SA-1990,Santa Lucia,Normando,56,255.0,sano,2024-08-17,Jorge
BU-1991,Buenos Aires,Holstein,68,591.4,sano,2024-10-12,Paola
EL-1992,El Roble,Jersey,112,320.1,sano,2024-09-04,Marta
LA-1993,La Pradera,Jersey,82,450.7,sano,2024-07-21,Paola
EL-1994,El Progreso,Pardo Suizo,42,345.9,vacuna_pendiente,2024-09-15,Jorge
EL-1995,El Roble,Holstein,10,501.3,vacuna_pendiente,2024-08-05,Ana
BU-1996,Buenos Aires,Pardo Suizo,75,409.2,sano,2024-11-05,Marta
LO-1997,Los Guaduales,Jersey,48,342.6,tratamiento,2024-07-28,Marta
LA-1998,La Esperanza,Normando,33,542.6,observacion,2024-12-11,Carlos
SA-1999,San Miguel,Criollo,42,324.0,sano,2024-09-06,Jorge
LA-2000,La Esperanza,Gyr,56,386.3,sano,2024-08-29,Jorge
LA-2001,La Pradera,Criollo,13,327.8,sano,2024-09-17,Carlos
SA-2002,Santa Lucia,Gyr,21,351.5,sano,2024-11-24,Luis
SA-2003,Santa Lucia,Holstein,46,264.1,sano,2024-09-02,Marta
SA-2004,San Miguel,Gyr,59,488.9,tratamiento,2024-12-01,Luis
SA-2005,San Miguel,Normando,87,434.2,sano,2024-11-03,Marta
EL-2006,El Progreso,Jersey,100,490.9,sano,2024-08-15,Jorge
LA-2007,La Esperanza,Criollo,118,455.0,sano,2024-12-25,Luis
SA-2008,San Miguel,Gyr,86,312.3,sano,2024-07-21,Carlos
LA-2009,La Esperanza,Normando,55,486.7,vacuna_pendiente,2024-10-08,Ana
LA-2010,La Pradera,Jersey,83,403.6,sano,2024-09-01,Paola
EL-2011,El Roble,Gyr,42,332.7,sano,2024-11-27,Jorge
SA-2012,Santa Lucia,Pardo Suizo,32,395.7,tratamiento,2024-07-26,Jorge
EL-2013,El Progreso,Criollo,39,203.9,sano,2024-07-27,Marta
SA-2014,San Miguel,Normando,34,312.8,sano,2024-11-27,Marta
LO-2015,Los Guaduales,Jersey,57,397.1,sano,2024-08-13,Paola
SA-2016,Santa Lucia,Holstein,57,563.1,sano,2024-07-13,Jorge
EL-2017,El Progreso,Pardo Suizo,9,325.0,vacuna_pendiente,2024-11-21,Paola
EL-2018,El Roble,Gyr,40,401.1,vacuna_pendiente,2024-08-16,Ana
LO-2019,Los Guaduales,Criollo,95,440.1,vacuna_pendiente,2024-12-12,Jorge
LA-2020,La Pradera,Criollo,62,524.4,sano,2024-11-07,Carlos
SA-2021,Santa Lucia,Criollo,113,433.6,sano,2024-07-30,Ana
EL-2022,El Progreso,Gyr,98,543.2,sano,2024-08-30,Luis
EL-2023,El Roble,Criollo,7,464.0,sano,2024-10-06,Marta
LA-2024,La Pradera,Gyr,7,476.6,sano,2024-11-26,Ana
LA-2025,La Pradera,Gyr,105,492.8,sano,2024-09-25,Ana
LA-2026,La Pradera,Holstein,21,411.3,sano,2024-11-06,Carlos
SA-2027,San Miguel,Criollo,66,351.5,sano,2024-10-21,Luis
SA-2028,Santa Lucia,Normando,10,505.2,sano,2024-07-28,Paola
EL-2029,El Progreso,Jersey,58,248.9,tratamiento,2024-11-09,Carlos
BU-2030,Buenos Aires,Normando,116,365.2,sano,2024-12-17,Luis
EL-2031,El Roble,Criollo,71,424.9,sano,2024-11-26,Marta
SA-2032,San Miguel,Normando,98,330.7,sano,2024-08-27,Luis
EL-2033,El Roble,Pardo Suizo,88,469.5,sano,2024-09-15,Paola
EL-2034,El Progreso,Jersey,70,207.8,sano,2024-10-20,Ana
SA-2035,San Miguel,Criollo,42,540.8,tratamiento,2024-08-17,Paola
LA-2036,La Esperanza,Gyr,99,490.9,sano,2024-11-26,Luis
BU-2037,Buenos Aires,Gyr,82,441.0,observacion,2024-11-09,Jorge
BU-2038,Buenos Aires,Criollo,114,510.0,sano,2024-12-24,Luis
LA-2039,La Esperanza,Gyr,87,369.1,sano,2024-07-17,Luis
SA-2040,San Miguel,Holstein,10,401.9,sano,2024-10-25,Luis
SA-2041,San Miguel,Pardo Suizo,14,452.9,sano,2024-11-24,Jorge
BU-2042,Buenos Aires,Criollo,103,475.3,observacion,2024-12-27,Paola
LA-2043,La Pradera,Pardo Suizo,34,364.3,sano,2024-10-19,Marta
LO-2044,Los Guaduales,Normando,85,342.1,sano,2024-12-25,Luis
LO-2045,Los Guaduales,Holstein,24,455.7,vacuna_pendiente,2024-10-09,Carlos
EL-2046,El Roble,Holstein,22,541.5,sano,2024-11-04,Luis
LO-2047,Los Guaduales,Pardo Suizo,12,345.4,sano,2024-10-08,Jorge
BU-2048,Buenos Aires,Jersey,80,333.5,sano,2024-08-21,Luis
EL-2049,El Progreso,Jersey,43,335.2,sano,2024-08-23,Ana
EL-2050,El Progreso,Gyr,28,450.1,observacion,2024-11-29,Ana
LA-2051,La Pradera,Criollo,108,254.5,sano,2024-08-16,Carlos
EL-2052,El Progreso,Pardo Suizo,53,384.0,vacuna_pendiente,2024-11-30,Marta
EL-2053,El Progreso,Pardo Suizo,120,330.3,sano,2024-07-07,Jorge
LO-2054,Los Guaduales,Jersey,84,453.2,observacion,2024-09-17,Luis
EL-2055,El Roble,Pardo Suizo,47,439.2,sano,2024-11-22,Jorge
LO-2056,Los Guaduales,Gyr,60,535.6,sano,2024-10-22,Carlos
LA-2057,La Esperanza,Gyr,64,604.8,observacion,2024-09-26,Marta
BU-2058,Buenos Aires,Holstein,20,468.2,sano,2024-12-20,Marta
EL-2059,El Roble,Pardo Suizo,85,429.5,sano,2024-10-27,Marta
EL-2060,El Roble,Gyr,29,568.0,sano,2024-09-03,Luis
SA-2061,Santa Lucia,Gyr,18,396.3,sano,2024-10-09,Luis
BU-2062,Buenos Aires,Pardo Suizo,111,343.0,vacuna_pendiente,2024-09-27,Marta
LA-2063,La Esperanza,Criollo,28,526.4,sano,2024-11-24,Carlos
LO-2064,Los Guaduales,Holstein,13,449.5,observacion,2024-09-08,Marta
EL-2065,El Progreso,Holstein,22,473.1,sano,2024-07-08,Jorge
LO-2066,Los Guaduales,Gyr,31,427.3,vacuna_pendiente,2024-12-30,Luis
SA-2067,San Miguel,Pardo Suizo,112,548.7,sano,2024-11-16,Paola
EL-2068,El Progreso,Gyr,74,451.9,sano,2024-09-22,Carlos
EL-2069,El Progreso,Jersey,67,349.9,sano,2024-07-27,Paola
SA-2070,Santa Lucia,Normando,76,495.2,sano,2024-07-06,Jorge
LA-2071,La Pradera,Normando,95,346.1,vacuna_pendiente,2024-09-17,Ana
EL-2072,El Progreso,Normando,22,556.6,sano,2024-08-15,Carlos
EL-2073,El Progreso,Holstein,30,393.0,observacion,2024-12-03,Marta
LO-2074,Los Guaduales,Jersey,39,381.2,observacion,2024-10-17,Luis
LA-2075,La Esperanza,Criollo,109,469.6,observacion,2024-10-02,Jorge
EL-2076,El Roble,Normando,19,394.2,sano,2024-11-19,Carlos
LA-2077,La Pradera,Gyr,105,327.7,sano,2024-12-07,Ana
EL-2078,El Roble,Normando,47,390.8,sano,2024-07-27,Paola
EL-2079,El Roble,Normando,11,387.1,sano,2024-12-06,Paola
BU-2080,Buenos Aires,Jersey,26,404.1,vacuna_pendiente,2024-08-03,Carlos
EL-2081,El Progreso,Jersey,66,508.1,sano,2024-07-29,Marta
EL-2082,El Progreso,Holstein,107,403.2,observacion,2024-09-19,Marta
SA-2083,Santa Lucia,Gyr,110,584.4,sano,2024-08-06,Paola
BU-2084,Buenos Aires,Pardo Suizo,43,510.1,sano,2024-12-25,Luis
EL-2085,El Roble,Gyr,23,287.4,sano,2024-11-29,Ana
SA-2086,San Miguel,Pardo Suizo,75,431.0,sano,2024-11-09,Jorge
LA-2087,La Esperanza,Gyr,71,379.8,sano,2024-07-20,Marta
SA-2088,San Miguel,Criollo,96,452.8,sano,2024-11-19,Paola
LA-2089,La Pradera,Pardo Suizo,61,422.7,observacion,2024-08-21,Luis
LA-2090,La Pradera,Criollo,58,236.2,sano,2024-11-18,Marta
EL-2091,El Progreso,Normando,29,612.5,observacion,2024-07-08,Luis
LO-2092,Los Guaduales,Jersey,12,453.9,observacion,2024-09-20,Ana
LA-2093,La Esperanza,Gyr,11,516.8,sano,2024-11-04,Luis
LA-2094,La Esperanza,Jersey,56,468.5,observacion,2024-10-09,Marta
LA-2095,La Esperanza,Pardo Suizo,7,501.4,vacuna_pendiente,2024-09-03,Luis
SA-2096,Santa Lucia,Normando,103,410.6,observacion,2024-07-26,Ana
SA-2097,San Miguel,Normando,101,495.7,sano,2024-12-13,Jorge
EL-2098,El Progreso,Normando,43,295.5,vacuna_pendiente,2024-12-09,Paola
LA-2099,La Esperanza,Jersey,37,494.7,tratamiento,2024-12-22,Marta
SA-2100,Santa Lucia,Gyr,84,392.8,sano,2024-09-23,Marta
EL-2101,El Progreso,Gyr,38,465.3,sano,2024-09-19,Paola
EL-2102,El Progreso,Criollo,101,502.5,sano,2024-11-04,Ana
LA-2103,La Esperanza,Criollo,14,494.0,sano,2024-07-13,Marta
EL-2104,El Roble,Holstein,82,443.2,sano,2024-10-27,Ana
EL-2105,El Roble,Jersey,117,433.1,tratamiento,2024-10-07,Ana
LA-2106,La Esperanza,Criollo,98,520.1,sano,2024-10-07,Paola
BU-2107,Buenos Aires,Holstein,6,459.6,sano,2024-10-05,Carlos
EL-2108,El Roble,Holstein,64,429.5,sano,2024-12-09,Jorge
SA-2109,San Miguel,Criollo,44,416.2,sano,2024-09-01,Luis
SA-2110,San Miguel,Gyr,84,356.2,vacuna_pendiente,2024-12-20,Marta
SA-2111,Santa Lucia,Normando,8,482.9,sano,2024-08-08,Luis
EL-2112,El Progreso,Gyr,112,517.8,sano,2024-07-14,Carlos
EL-2113,El Roble,Jersey,120,311.5,tratamiento,2024-07-26,Jorge
EL-2114,El Progreso,Gyr,55,444.5,sano,2024-08-13,Jorge
EL-2115,El Roble,Holstein,8,374.1,observacion,2024-10-07,Marta
