id_registro,fecha,finca,codigo_animal,turno,litros,temperatura_c,observacion,tecnico
L-02474,2025-12-10,San Miguel,LO-2321,tarde,6.44,25.9,baja alimentacion,Ana
L-02475,2025-07-06,La Pradera,LO-0160,manana,11.47,30.3,normal,Luis
L-02476,2025-07-30,San Miguel,LA-1894,manana,11.45,30.0,baja alimentacion,Carlos
L-02477,2025-07-24,La Pradera,SA-1582,tarde,7.12,24.7,sin novedad,Carlos
L-02478,2025-10-16,La Esperanza,LO-2451,tarde,9.15,22.8,animal en control,Carlos
L-02479,2025-09-17,La Pradera,LO-0614,manana,13.89,31.7,dato estimado,Paola
L-02480,2025-07-23,La Pradera,LA-0801,tarde,11.21,28.7,dato estimado,Luis
L-02481,2025-08-17,Santa Lucia,EL-0878,manana,12.79,31.8,dato estimado,Carlos
L-02482,2025-01-25,La Esperanza,EL-1091,manana,11.46,24.7,dato estimado,Luis
L-02483,2025-10-30,Los Guaduales,EL-0073,manana,7.33,20.4,normal,Paola
L-02484,2025-07-27,San Miguel,SA-0924,tarde,7.58,30.4,sin novedad,Luis
L-02485,2025-12-19,El Roble,SA-1507,manana,11.88,31.5,baja alimentacion,Paola
L-02486,2025-05-01,San Miguel,SA-1970,manana,12.36,29.6,dato estimado,Luis
L-02487,2025-04-01,El Roble,EL-0227,manana,10.31,20.7,dato estimado,Jorge
L-02488,2025-07-13,El Roble,EL-0380,tarde,12.36,29.6,baja alimentacion,Paola
L-02489,2025-12-11,San Miguel,BU-0550,tarde,10.35,21.0,revisar vacuna,Paola
L-02490,2025-07-15,El Roble,EL-1721,manana,6.28,30.9,revisar vacuna,Carlos
L-02491,2025-03-23,La Pradera,BU-0815,tarde,10.89,33.0,animal en control,Luis
L-02492,2025-05-24,La Pradera,LO-0226,tarde,13.24,29.8,normal,Marta
L-02493,2025-09-12,San Miguel,EL-1599,tarde,7.88,29.6,lluvia fuerte,Paola
L-02494,2025-07-26,Buenos Aires,SA-1818,manana,14.16,32.7,normal,Luis
L-02495,2025-08-19,Santa Lucia,SA-1727,manana,15.76,28.2,baja alimentacion,Marta
L-02496,2025-10-24,La Esperanza,EL-0732,manana,8.4,22.1,animal en control,Jorge
L-02497,2025-11-12,La Esperanza,LA-2180,manana,13.61,25.9,revisar vacuna,Paola
L-02498,2025-01-18,San Miguel,SA-2472,manana,17.4,20.1,dato estimado,Luis
L-02499,2025-07-10,Los Guaduales,EL-2055,manana,8.02,26.7,baja alimentacion,Marta
L-02500,2025-10-09,San Miguel,EL-1571,tarde,13.39,26.3,animal en control,Paola
L-02501,2025-01-10,La Pradera,LO-1014,tarde,16.24,20.2,sin novedad,Ana
L-02502,2025-05-24,Buenos Aires,SA-1710,tarde,7.22,31.8,revisar vacuna,Marta
L-02503,2025-01-01,Los Guaduales,EL-0428,manana,11.4,19.3,sin novedad,Carlos
L-02504,2025-10-10,La Esperanza,LA-1718,tarde,13.12,31.6,normal,Jorge
L-02505,2025-03-28,El Progreso,SA-1844,tarde,12.12,22.5,lluvia fuerte,Luis
L-02506,2025-03-22,Santa Lucia,LO-1593,tarde,1.76,32.2,revisar vacuna,Carlos
L-02507,2025-02-02,El Roble,LO-1526,tarde,12.17,33.6,dato estimado,Ana
L-02508,2025-04-27,Buenos Aires,BU-0106,tarde,6.86,28.1,lluvia fuerte,Ana
L-02509,2025-09-03,La Pradera,EL-0646,manana,16.81,22.3,baja alimentacion,Marta
L-02510,2025-06-20,Buenos Aires,LA-0049,manana,12.52,28.8,dato estimado,Paola
L-02511,2025-09-19,Santa Lucia,LA-1616,manana,9.59,21.5,dato estimado,Ana
L-02512,2025-08-23,La Pradera,LO-0350,manana,13.87,25.7,normal,Luis
L-02513,2025-07-19,Santa Lucia,SA-0236,manana,12.86,22.3,baja alimentacion,Luis
L-02514,2025-10-24,Buenos Aires,LA-1090,tarde,10.67,31.8,dato estimado,Carlos
L-02515,2025-12-14,Santa Lucia,SA-0202,manana,12.02,21.7,revisar vacuna,Ana
L-02516,2025-10-08,Los Guaduales,EL-1935,tarde,15.73,22.5,baja alimentacion,Luis
L-02517,2025-05-26,El Roble,LA-0858,manana,8.42,32.5,animal en control,Marta
L-02518,2025-06-10,Los Guaduales,LO-0171,tarde,15.5,24.1,normal,Paola
L-02519,2025-02-02,El Roble,SA-1306,tarde,12.87,31.1,sin novedad,Marta
L-02520,2025-11-10,Los Guaduales,SA-0900,tarde,13.3,23.8,animal en control,Paola
L-02521,2025-11-18,El Roble,LA-1521,manana,16.28,33.7,normal,Paola
L-02522,2025-10-01,Los Guaduales,BU-2326,tarde,11.44,17.3,lluvia fuerte,Marta
L-02523,2025-09-04,San Miguel,SA-0872,tarde,9.87,23.4,dato estimado,Luis
L-02524,2025-02-04,Buenos Aires,BU-1525,manana,13.29,22.7,animal en control,Luis
L-02525,2025-04-05,Santa Lucia,SA-2100,tarde,10.25,33.0,dato estimado,Luis
L-02526,2025-12-25,Santa Lucia,LA-1530,manana,15.93,31.7,revisar vacuna,Jorge
L-02527,2025-06-28,Buenos Aires,LA-2254,tarde,10.61,24.5,lluvia fuerte,Luis
L-02528,2025-03-10,Buenos Aires,EL-2072,tarde,14.45,23.3,lluvia fuerte,Jorge
L-02529,2025-09-10,San Miguel,EL-1896,manana,14.16,19.2,lluvia fuerte,Marta
L-02530,2025-03-07,El Progreso,EL-2227,tarde,11.31,23.9,animal en control,Luis
L-02531,2025-03-27,El Progreso,LO-0520,manana,11.17,22.4,dato estimado,Carlos
L-02532,2025-01-14,La Pradera,SA-0432,tarde,12.86,32.5,animal en control,Marta
L-02533,2025-10-02,El Roble,LO-2132,tarde,10.0,31.9,sin novedad,Carlos
L-02534,2025-04-26,El Roble,LA-0622,tarde,11.19,31.4,baja alimentacion,Luis
L-02535,2025-02-15,Los Guaduales,LA-2165,tarde,8.41,25.9,baja alimentacion,Ana
L-02536,2025-03-19,Santa Lucia,BU-1051,tarde,11.67,21.5,normal,Jorge
L-02537,2025-09-27,Buenos Aires,LA-0174,manana,6.07,30.7,lluvia fuerte,Marta
L-02538,2025-09-10,La Pradera,LA-0348,tarde,10.17,19.3,lluvia fuerte,Ana
L-02539,2025-04-23,La Esperanza,LA-0779,manana,10.6,33.1,dato estimado,Ana
L-02540,2025-09-23,Buenos Aires,EL-1129,manana,6.86,27.1,animal en control,Ana
L-02541,2025-04-25,La Pradera,LA-0046,manana,8.96,24.2,lluvia fuerte,Jorge
L-02542,2025-12-13,Buenos Aires,BU-1418,tarde,12.57,33.3,normal,Paola
L-02543,2025-04-21,La Pradera,LA-0177,manana,14.84,20.7,baja alimentacion,Luis
L-02544,2025-09-04,Buenos Aires,LO-1897,manana,7.96,24.8,revisar vacuna,Ana
L-02545,2025-01-23,San Miguel,LA-0473,tarde,13.7,18.4,dato estimado,Marta
L-02546,2025-11-22,El Progreso,BU-1577,manana,11.87,33.6,sin novedad,Ana
L-02547,2025-04-04,La Pradera,LA-1982,manana,7.02,17.9,normal,Carlos
L-02548,2025-09-01,La Pradera,EL-0946,manana,15.42,24.2,normal,Marta
L-02549,2025-09-17,Buenos Aires,BU-0550,manana,9.18,33.7,normal,Luis
L-02550,2025-01-18,Los Guaduales,LO-0768,tarde,10.39,27.5,lluvia fuerte,Paola
L-02551,2025-04-01,San Miguel,LA-1532,manana,5.97,31.5,dato estimado,Jorge
L-02552,2025-03-01,El Roble,LA-1912,tarde,12.78,33.4,animal en control,Marta
L-02553,2025-12-05,El Roble,LA-0357,tarde,11.48,33.9,sin novedad,Paola
L-02554,2025-11-07,Santa Lucia,LA-0511,tarde,10.14,24.0,normal,Paola
L-02555,2025-11-24,Los Guaduales,EL-1748,tarde,15.16,17.7,normal,Paola
L-02556,2025-05-03,La Esperanza,EL-2034,tarde,10.27,26.9,dato estimado,Luis
L-02557,2025-04-20,La Pradera,LA-0935,tarde,4.51,27.9,normal,Luis
L-02558,2025-09-25,Buenos Aires,LA-0139,tarde,12.19,29.3,sin novedad,Jorge
L-02559,2025-04-17,Santa Lucia,SA-0058,tarde,8.54,28.2,sin novedad,Luis
L-02560,2025-02-15,La Esperanza,LA-2193,manana,9.16,18.4,revisar vacuna,Marta
L-02561,2025-01-27,San Miguel,EL-1103,tarde,11.96,22.6,revisar vacuna,Luis
L-02562,2025-12-12,San Miguel,EL-2277,tarde,12.4,31.1,dato estimado,Carlos
L-02563,2025-06-26,Buenos Aires,SA-1166,manana,13.76,17.2,sin novedad,Luis
L-02564,2025-01-21,Santa Lucia,EL-2199,tarde,11.97,29.6,sin novedad,Luis
L-02565,2025-03-07,Los Guaduales,LA-0806,tarde,13.51,28.0,animal en control,Ana
L-02566,2025-01-31,San Miguel,SA-1241,manana,14.21,19.1,revisar vacuna,Luis
L-02567,2025-01-23,La Esperanza,EL-0466,manana,11.14,32.8,sin novedad,Paola
L-02568,2025-07-07,La Pradera,EL-0466,tarde,14.08,28.9,baja alimentacion,Ana
L-02569,2025-12-02,La Esperanza,EL-0403,manana,11.16,19.7,dato estimado,Marta
L-02570,2025-07-13,La Pradera,EL-1758,tarde,13.94,25.9,revisar vacuna,Jorge
L-02571,2025-01-03,Buenos Aires,SA-1116,manana,10.12,20.3,normal,Carlos
L-02572,2025-03-31,Los Guaduales,BU-1442,manana,7.94,19.2,normal,Carlos
L-02573,2025-04-19,Los Guaduales,LA-0774,manana,11.79,17.5,revisar vacuna,Luis
L-02574,2025-09-01,Santa Lucia,SA-0608,manana,10.25,21.2,revisar vacuna,Ana
L-02575,2025-09-19,La Esperanza,EL-1760,tarde,13.27,18.5,animal en control,Luis
L-02576,2025-05-17,La Pradera,EL-2416,tarde,13.52,26.3,normal,Luis
L-02577,2025-02-05,La Esperanza,EL-0630,manana,7.49,17.2,normal,Luis
L-02578,2025-11-14,La Esperanza,BU-1167,manana,12.31,19.4,lluvia fuerte,Luis
L-02579,2025-10-17,El Roble,LA-0103,tarde,7.76,27.2,animal en control,Paola
L-02580,2025-03-26,San Miguel,BU-1906,manana,9.22,26.3,normal,Jorge
L-02581,2025-07-14,El Roble,SA-1083,tarde,12.14,21.1,normal,Marta
L-02582,2025-08-18,La Esperanza,LA-2371,manana,7.61,28.0,sin novedad,Paola
L-02583,2025-09-05,Buenos Aires,LA-1730,manana,6.83,22.1,lluvia fuerte,Carlos
L-02584,2025-04-02,La Pradera,LO-1014,manana,17.73,24.0,baja alimentacion,Paola
L-02585,2025-03-07,San Miguel,EL-1952,manana,12.77,23.2,dato estimado,Ana
L-02586,2025-07-08,La Pradera,LA-1351,tarde,13.97,24.1,animal en control,Ana
L-02587,2025-09-03,San Miguel,BU-1647,manana,14.98,20.2,animal en control,Carlos
L-02588,2025-05-10,Los Guaduales,LA-1882,manana,10.81,28.6,dato estimado,Marta
L-02589,2025-12-11,El Roble,EL-2259,manana,14.31,33.8,sin novedad,Luis
L-02590,2025-12-09,San Miguel,LA-0669,manana,11.62,24.9,lluvia fuerte,Carlos
L-02591,2025-08-20,Buenos Aires,SA-0836,tarde,14.33,31.9,sin novedad,Paola
L-02592,2025-10-24,Los Guaduales,EL-1496,tarde,9.74,23.8,revisar vacuna,Paola
L-02593,2025-09-09,La Pradera,EL-2200,manana,12.46,32.6,baja alimentacion,Paola
L-02594,2025-05-25,El Progreso,SA-1753,manana,12.22,17.0,dato estimado,Carlos
L-02595,2025-06-27,El Progreso,EL-2368,tarde,4.4,31.1,normal,Ana
L-02596,2025-11-04,La Pradera,LA-1321,tarde,7.2,30.8,baja alimentacion,Paola
L-02597,2025-04-16,La Esperanza,BU-1382,tarde,12.79,26.0,normal,Luis
L-02598,2025-08-05,La Pradera,SA-1774,tarde,10.02,22.0,normal,Ana
L-02599,2025-06-19,El Progreso,LA-1081,tarde,18.59,33.5,baja alimentacion,Paola
L-02600,2025-03-14,Buenos Aires,BU-0815,tarde,10.6,24.3,normal,Ana
L-02601,2025-11-05,La Pradera,EL-1952,manana,10.54,25.6,baja alimentacion,Ana
L-02602,2025-12-07,Buenos Aires,EL-2146,manana,11.41,20.0,lluvia fuerte,Luis
L-02603,2025-12-21,Los Guaduales,SA-1612,tarde,14.04,22.3,lluvia fuerte,Jorge
L-02604,2025-07-08,Santa Lucia,EL-1645,manana,19.05,31.2,dato estimado,Jorge
L-02605,2025-09-16,San Miguel,LO-2369,tarde,11.32,27.3,revisar vacuna,Carlos
L-02606,2025-05-28,Santa Lucia,EL-0681,tarde,9.22,25.5,sin novedad,Marta
L-02607,2025-01-12,El Roble,SA-2218,manana,14.23,33.9,sin novedad,Paola
L-02608,2025-02-27,Los Guaduales,BU-0210,manana,11.59,17.9,lluvia fuerte,Ana
L-02609,2025-04-04,La Pradera,BU-2058,manana,11.96,33.3,baja alimentacion,Carlos
L-02610,2025-11-05,El Roble,LA-1026,manana,7.69,17.2,normal,Ana
L-02611,2025-09-06,San Miguel,LO-0214,tarde,17.68,23.7,revisar vacuna,Marta
L-02612,2025-10-14,San Miguel,EL-1870,tarde,13.3,22.2,normal,Paola
L-02613,2025-10-12,San Miguel,EL-2114,manana,17.57,24.7,revisar vacuna,Marta
L-02614,2025-03-24,Santa Lucia,SA-0293,manana,8.65,32.4,revisar vacuna,Paola
L-02615,2025-06-16,La Esperanza,SA-2195,tarde,6.85,25.7,dato estimado,Carlos
L-02616,2025-12-19,Los Guaduales,EL-1698,manana,9.25,31.9,revisar vacuna,Carlos
L-02617,2025-05-01,El Roble,SA-0341,tarde,12.49,32.4,normal,Carlos
L-02618,2025-06-21,La Pradera,EL-1539,manana,11.62,23.8,dato estimado,Paola
L-02619,2025-09-22,La Esperanza,LO-2323,manana,10.84,22.0,animal en control,Marta
L-02620,2025-09-12,Los Guaduales,SA-2111,manana,6.36,29.2,revisar vacuna,Luis
L-02621,2025-02-16,Los Guaduales,SA-2153,manana,11.18,21.9,revisar vacuna,Marta
L-02622,2025-07-20,La Esperanza,SA-0121,tarde,8.64,23.7,baja alimentacion,Ana
L-02623,2025-05-06,Santa Lucia,SA-0832,manana,12.37,18.9,lluvia fuerte,Ana
L-02624,2025-03-24,El Progreso,LO-1593,tarde,10.16,24.9,revisar vacuna,Ana
L-02625,2025-07-15,La Pradera,LA-1925,manana,10.2,27.3,lluvia fuerte,Marta
L-02626,2025-10-28,La Esperanza,EL-1478,manana,12.75,26.8,sin novedad,Carlos
L-02627,2025-08-14,La Pradera,EL-1995,manana,15.4,18.7,revisar vacuna,Carlos
L-02628,2025-06-20,La Esperanza,LO-0021,manana,11.29,25.4,baja alimentacion,Marta
L-02629,2025-04-26,Los Guaduales,LA-1587,tarde,13.24,32.1,animal en control,Jorge
L-02630,2025-06-20,El Roble,EL-0427,tarde,11.57,21.4,revisar vacuna,Luis
L-02631,2025-08-22,El Roble,SA-2086,tarde,10.64,21.5,lluvia fuerte,Paola
L-02632,2025-08-30,La Esperanza,BU-1598,manana,10.27,33.0,dato estimado,Paola
L-02633,2025-04-10,Santa Lucia,BU-2280,tarde,12.72,27.9,dato estimado,Luis
L-02634,2025-11-10,La Pradera,SA-1001,tarde,12.3,23.0,normal,Jorge
L-02635,2025-07-06,Los Guaduales,LO-1660,manana,9.22,29.6,revisar vacuna,Paola
L-02636,2025-02-24,La Pradera,LO-2247,manana,11.5,31.6,dato estimado,Jorge
L-02637,2025-09-19,La Pradera,EL-1488,manana,10.01,29.8,dato estimado,Carlos
L-02638,2025-03-16,Santa Lucia,SA-1237,manana,13.98,22.2,revisar vacuna,Marta
L-02639,2025-07-31,Buenos Aires,LA-1216,tarde,14.27,22.1,normal,Carlos
L-02640,2025-01-17,La Pradera,LO-0614,tarde,6.06,22.2,sin novedad,Luis
L-02641,2025-10-30,El Progreso,BU-1581,manana,10.2,19.4,sin novedad,Paola
L-02642,2025-04-05,El Roble,LO-1388,manana,12.99,30.0,normal,Jorge
L-02643,2025-01-04,San Miguel,LO-2369,manana,16.21,28.6,sin novedad,Luis
L-02644,2025-12-18,Los Guaduales,SA-1046,manana,12.1,21.1,lluvia fuerte,Paola
L-02645,2025-03-20,El Roble,LA-0392,tarde,11.11,33.7,normal,Marta
L-02646,2025-11-26,La Esperanza,LA-1509,manana,14.61,28.4,revisar vacuna,Luis
L-02647,2025-07-12,Buenos Aires,LO-0543,manana,17.56,17.1,baja alimentacion,Luis
L-02648,2025-06-25,Buenos Aires,LO-2267,manana,6.05,21.2,sin novedad,Carlos
L-02649,2025-09-10,La Esperanza,BU-0549,tarde,10.26,24.1,lluvia fuerte,Marta
L-02650,2025-11-21,El Progreso,SA-2377,manana,6.7,28.5,sin novedad,Marta
L-02651,2025-09-09,La Pradera,EL-2489,tarde,6.83,20.4,lluvia fuerte,Carlos
L-02652,2025-03-07,Santa Lucia,EL-1048,manana,9.24,27.0,animal en control,Paola
L-02653,2025-05-17,Santa Lucia,EL-0429,tarde,11.84,18.1,dato estimado,Ana
L-02654,2025-08-18,Buenos Aires,SA-2245,tarde,9.71,25.7,animal en control,Ana
L-02655,2025-10-29,El Progreso,EL-2105,tarde,10.01,26.9,sin novedad,Carlos
L-02656,2025-04-02,San Miguel,EL-0457,manana,9.53,29.6,baja alimentacion,Carlos
L-02657,2025-04-17,La Esperanza,BU-2136,manana,12.93,20.4,normal,Ana
L-02658,2025-10-01,San Miguel,LO-1310,manana,8.0,32.3,sin novedad,Luis
L-02659,2025-11-04,Los Guaduales,EL-2098,tarde,13.8,32.8,animal en control,Luis
L-02660,2025-02-17,El Roble,EL-1155,tarde,10.35,27.0,revisar vacuna,Luis
L-02661,2025-02-09,Santa Lucia,LA-0300,manana,11.3,19.2,sin novedad,Marta
L-02662,2025-04-13,La Pradera,BU-0465,manana,3.75,18.7,baja alimentacion,Marta
L-02663,2025-02-27,Santa Lucia,LA-2336,tarde,11.55,19.9,sin novedad,Luis
L-02664,2025-01-16,Buenos Aires,BU-2154,manana,15.39,19.0,normal,Marta
L-02665,2025-07-17,El Roble,BU-1040,manana,11.97,18.2,dato estimado,Ana
L-02666,2025-03-14,La Esperanza,LA-1608,tarde,13.45,31.0,animal en control,Jorge
L-02667,2025-10-01,La Pradera,BU-0610,tarde,18.64,20.8,dato estimado,Paola
L-02668,2025-02-13,Buenos Aires,EL-1571,manana,12.68,21.4,normal,Paola
L-02669,2025-08-21,San Miguel,SA-2204,manana,7.37,22.5,baja alimentacion,Carlos
L-02670,2025-06-07,La Esperanza,EL-1377,tarde,11.84,32.0,baja alimentacion,Paola
L-02671,2025-05-20,Buenos Aires,BU-1461,tarde,12.96,24.7,sin novedad,Marta
L-02672,2025-04-08,San Miguel,EL-1305,tarde,9.12,26.4,dato estimado,Ana
L-02673,2025-12-29,La Esperanza,SA-0532,tarde,8.9,28.0,dato estimado,Ana
L-02674,2025-10-04,El Roble,LO-2066,manana,6.48,30.3,normal,Paola
L-02675,2025-04-24,Santa Lucia,SA-0618,manana,9.35,26.5,revisar vacuna,Marta
L-02676,2025-07-17,San Miguel,SA-1684,manana,12.24,18.9,normal,Ana
L-02677,2025-08-15,Buenos Aires,EL-1536,tarde,14.2,33.9,sin novedad,Luis
L-02678,2025-08-20,Buenos Aires,LO-1851,manana,6.4,30.3,dato estimado,Carlos
L-02679,2025-11-14,El Progreso,LA-2350,tarde,15.8,32.7,lluvia fuerte,Jorge
L-02680,2025-11-27,La Esperanza,LO-1434,tarde,12.79,30.8,baja alimentacion,Carlos
L-02681,2025-10-22,Los Guaduales,SA-1859,tarde,10.82,33.2,revisar vacuna,Paola
L-02682,2025-12-01,La Pradera,EL-0684,manana,5.12,17.3,revisar vacuna,Carlos
L-02683,2025-05-04,La Pradera,SA-1023,tarde,11.12,18.9,baja alimentacion,Luis
L-02684,2025-12-22,Buenos Aires,SA-1725,tarde,15.03,27.2,sin novedad,Ana
L-02685,2025-08-27,La Pradera,LO-0224,tarde,5.73,31.7,dato estimado,Jorge
L-02686,2025-01-31,Buenos Aires,LO-2464,manana,8.32,21.6,baja alimentacion,Ana
L-02687,2025-03-09,San Miguel,EL-0724,tarde,8.23,17.9,revisar vacuna,Jorge
L-02688,2025-12-31,La Pradera,BU-0450,tarde,8.02,23.5,sin novedad,Ana
L-02689,2025-10-26,San Miguel,LA-1616,tarde,14.19,33.6,lluvia fuerte,Luis
L-02690,2025-09-11,Los Guaduales,SA-1648,tarde,8.44,27.0,baja alimentacion,Luis
L-02691,2025-08-05,Los Guaduales,LA-1634,tarde,13.97,18.2,animal en control,Marta
L-02692,2025-07-19,Los Guaduales,EL-2489,manana,12.61,24.3,baja alimentacion,Marta
L-02693,2025-05-03,Santa Lucia,SA-0121,manana,11.54,28.6,normal,Marta
L-02694,2025-04-21,El Progreso,EL-2299,manana,10.8,25.4,sin novedad,Jorge
L-02695,2025-04-29,El Progreso,EL-2227,manana,9.63,30.9,revisar vacuna,Ana
L-02696,2025-02-20,Santa Lucia,EL-0190,tarde,15.96,22.7,baja alimentacion,Jorge
L-02697,2025-07-13,Buenos Aires,SA-0592,tarde,9.03,26.0,dato estimado,Marta
L-02698,2025-05-31,La Esperanza,EL-0370,tarde,6.42,22.9,dato estimado,Luis
L-02699,2025-10-23,El Roble,LA-1823,manana,9.39,30.0,normal,Carlos
L-02700,2025-12-31,La Pradera,EL-2050,tarde,12.86,17.0,sin novedad,Ana
L-02701,2025-10-18,La Pradera,SA-1522,manana,13.65,31.0,revisar vacuna,Marta
L-02702,2025-08-21,El Roble,EL-1597,manana,7.47,17.1,revisar vacuna,Carlos
L-02703,2025-06-03,San Miguel,SA-1929,manana,8.28,18.7,revisar vacuna,Carlos
L-02704,2025-06-11,Buenos Aires,EL-1836,tarde,11.32,27.2,revisar vacuna,Carlos
L-02705,2025-02-06,San Miguel,LO-0607,manana,15.15,24.7,normal,Luis
L-02706,2025-04-11,La Esperanza,LO-0508,manana,5.73,25.2,dato estimado,Luis
L-02707,2025-04-25,San Miguel,EL-1748,manana,16.3,23.7,lluvia fuerte,Ana
L-02708,2025-04-21,Los Guaduales,SA-0441,manana,15.11,22.4,normal,Luis
L-02709,2025-10-20,Buenos Aires,LA-1691,tarde,4.74,21.2,revisar vacuna,Jorge
L-02710,2025-01-19,La Pradera,LO-1439,manana,9.32,22.7,animal en control,Ana
L-02711,2025-07-27,El Roble,LA-2308,manana,14.42,31.8,dato estimado,Marta
L-02712,2025-12-05,La Esperanza,LO-0907,tarde,17.45,24.6,sin novedad,Jorge
L-02713,2025-09-19,Buenos Aires,LA-0257,tarde,14.6,24.9,baja alimentacion,Jorge
L-02714,2025-12-31,Santa Lucia,EL-2252,manana,12.35,23.5,revisar vacuna,Paola
L-02715,2025-04-01,San Miguel,SA-1473,tarde,13.61,24.6,normal,Luis
L-02716,2025-11-13,La Pradera,SA-0800,tarde,11.26,30.4,lluvia fuerte,Jorge
L-02717,2025-05-19,La Esperanza,SA-0689,tarde,2.54,33.1,lluvia fuerte,Jorge
L-02718,2025-02-28,El Progreso,EL-1168,manana,6.62,24.2,normal,Paola
L-02719,2025-04-23,La Pradera,EL-0951,manana,6.77,27.6,baja alimentacion,Marta
L-02720,2025-01-05,Santa Lucia,LO-1877,tarde,11.8,31.8,animal en control,Luis
L-02721,2025-12-15,El Progreso,LA-1502,manana,11.13,31.7,lluvia fuerte,Ana
L-02722,2025-11-21,La Pradera,BU-0240,tarde,12.54,23.8,sin novedad,Ana
L-02723,2025-11-12,La Esperanza,BU-1078,manana,13.56,19.1,normal,Jorge
L-02724,2025-05-09,Santa Lucia,BU-2206,tarde,5.79,31.2,revisar vacuna,Ana
L-02725,2025-10-31,Santa Lucia,LA-1251,tarde,8.54,25.5,baja alimentacion,Marta
L-02726,2025-05-26,El Progreso,LO-0987,manana,12.16,20.7,sin novedad,Carlos
L-02727,2025-10-19,La Pradera,EL-2050,tarde,9.39,21.8,baja alimentacion,Paola
L-02728,2025-12-14,Buenos Aires,LA-0564,manana,6.48,26.7,normal,Paola
L-02729,2025-12-04,La Pradera,LA-1281,tarde,9.06,18.7,revisar vacuna,Ana
L-02730,2025-12-27,Los Guaduales,EL-0203,manana,9.78,31.7,animal en control,Carlos
L-02731,2025-08-22,El Progreso,LO-1972,manana,12.79,26.9,animal en control,Carlos
L-02732,2025-04-24,San Miguel,BU-0921,manana,14.03,25.8,revisar vacuna,Luis
L-02733,2025-10-24,La Esperanza,EL-1155,tarde,8.3,31.2,lluvia fuerte,Ana
L-02734,2025-04-07,El Roble,LO-1164,tarde,14.35,22.5,revisar vacuna,Carlos
L-02735,2025-03-06,San Miguel,EL-2444,tarde,10.33,23.6,lluvia fuerte,Jorge
L-02736,2025-10-22,La Pradera,LO-1740,tarde,10.8,25.5,sin novedad,Marta
L-02737,2025-10-08,Los Guaduales,EL-1416,tarde,17.55,21.1,dato estimado,Marta
L-02738,2025-06-28,El Progreso,LA-0782,manana,12.04,21.0,baja alimentacion,Luis
L-02739,2025-07-07,El Progreso,LO-0067,tarde,9.16,29.3,revisar vacuna,Carlos
L-02740,2025-10-17,Los Guaduales,BU-2354,manana,13.5,17.8,revisar vacuna,Jorge
L-02741,2025-07-27,Los Guaduales,EL-0327,tarde,11.97,25.9,lluvia fuerte,Marta
L-02742,2025-06-23,La Esperanza,LO-0224,manana,10.74,25.3,normal,Luis
L-02743,2025-10-13,El Progreso,SA-1316,tarde,14.55,22.4,dato estimado,Jorge
L-02744,2025-12-31,Santa Lucia,EL-1024,tarde,7.95,23.0,lluvia fuerte,Jorge
L-02745,2025-12-12,Buenos Aires,SA-0692,tarde,11.41,17.2,lluvia fuerte,Marta
L-02746,2025-07-10,La Esperanza,LO-0381,tarde,14.66,26.4,dato estimado,Ana
L-02747,2025-09-02,Los Guaduales,LA-2474,tarde,2.46,19.3,revisar vacuna,Paola
L-02748,2025-01-21,La Pradera,BU-1780,manana,7.64,30.9,lluvia fuerte,Carlos
L-02749,2025-11-04,Los Guaduales,SA-0130,tarde,12.93,19.5,dato estimado,Carlos
L-02750,2025-11-24,La Esperanza,BU-0560,tarde,11.95,33.1,normal,Ana
L-02751,2025-12-28,San Miguel,LO-1486,tarde,6.27,33.5,animal en control,Luis
L-02752,2025-12-11,La Esperanza,LA-1321,manana,7.93,33.2,sin novedad,Paola
L-02753,2025-05-29,Santa Lucia,LA-0852,tarde,12.75,27.0,normal,Marta
L-02754,2025-07-23,La Esperanza,LO-0479,tarde,13.66,17.8,lluvia fuerte,Ana
L-02755,2025-12-04,Buenos Aires,EL-1828,tarde,16.65,30.0,baja alimentacion,Marta
L-02756,2025-01-29,Santa Lucia,LA-0486,tarde,8.5,23.3,dato estimado,Ana
L-02757,2025-01-21,La Esperanza,LA-1602,manana,5.74,17.4,animal en control,Paola
L-02758,2025-08-17,La Pradera,LA-0669,tarde,14.08,26.1,baja alimentacion,Ana
L-02759,2025-06-03,San Miguel,EL-1297,tarde,10.03,26.4,lluvia fuerte,Luis
L-02760,2025-12-18,Santa Lucia,LA-0648,manana,7.44,25.0,dato estimado,Ana
L-02761,2025-04-08,Santa Lucia,LA-1531,manana,9.61,20.3,animal en control,Jorge
L-02762,2025-02-01,El Progreso,EL-0555,tarde,9.71,28.1,baja alimentacion,Marta
L-02763,2025-07-20,La Esperanza,EL-0488,manana,9.54,18.5,baja alimentacion,Jorge
L-02764,2025-03-08,Santa Lucia,EL-2211,manana,6.23,27.6,lluvia fuerte,Ana
L-02765,2025-11-28,La Pradera,BU-2356,manana,15.48,18.1,revisar vacuna,Carlos
L-02766,2025-09-16,El Progreso,LA-1045,tarde,13.37,20.3,revisar vacuna,Jorge
L-02767,2025-10-27,Santa Lucia,EL-1918,manana,10.18,23.8,animal en control,Marta
L-02768,2025-08-31,Los Guaduales,EL-0795,manana,8.41,23.6,sin novedad,Ana
L-02769,2025-12-11,San Miguel,BU-0873,manana,12.71,31.5,lluvia fuerte,Jorge
L-02770,2025-05-28,El Progreso,SA-2324,tarde,10.91,30.3,lluvia fuerte,Paola
