id_cosecha,fecha,finca,lote,kilos_cosechados,humedad_grano_pct,estado_cultivo,lluvia_ultimos_7_dias_mm
M-02385,2025-03-28,San Miguel,Lote-08,228.44,17.4,humedo,89.1
M-02386,2025-12-11,Santa Lucia,Lote-14,161.09,18.8,seco,9.7
M-02387,2025-04-09,El Roble,Lote-21,113.7,22.0,seco,18.4
M-02388,2025-07-31,La Esperanza,Lote-25,217.17,16.5,listo_para_cosecha,6.4
M-02389,2025-03-08,Santa Lucia,Lote-17,148.48,22.9,seco,43.1
M-02390,2025-03-14,Buenos Aires,Lote-11,170.22,31.3,plaga_observada,75.1
M-02391,2025-08-01,Buenos Aires,Lote-05,224.75,25.1,seco,27.7
M-02392,2025-12-04,La Esperanza,Lote-11,191.71,28.5,optimo,51.7
M-02393,2025-04-30,El Roble,Lote-18,235.07,23.1,optimo,6.7
M-02394,2025-03-23,El Roble,Lote-06,256.02,14.6,listo_para_cosecha,5.6
M-02395,2025-09-08,Buenos Aires,Lote-04,21.86,18.8,humedo,92.4
M-02396,2025-10-11,El Roble,Lote-21,210.34,22.3,seco,70.8
M-02397,2025-01-31,Santa Lucia,Lote-15,242.57,20.3,listo_para_cosecha,69.4
M-02398,2025-03-19,La Esperanza,Lote-18,129.82,17.5,humedo,77.0
M-02399,2025-05-03,La Esperanza,Lote-21,198.2,10.2,humedo,75.4
M-02400,2025-05-03,La Pradera,Lote-24,115.28,22.1,plaga_observada,14.7
M-02401,2025-04-11,La Esperanza,Lote-17,178.55,21.6,seco,80.5
M-02402,2025-09-06,Santa Lucia,Lote-14,123.55,25.3,humedo,78.6
M-02403,2025-11-25,Buenos Aires,Lote-13,224.6,18.7,humedo,88.2
M-02404,2025-02-26,Los Guaduales,Lote-05,142.14,29.8,listo_para_cosecha,69.0
M-02405,2025-05-12,San Miguel,Lote-02,163.3,23.0,optimo,21.1
M-02406,2025-08-21,Buenos Aires,Lote-25,39.64,29.7,optimo,40.5
M-02407,2025-07-19,La Esperanza,Lote-12,192.2,11.1,optimo,19.0
M-02408,2025-05-07,El Roble,Lote-06,169.62,18.2,humedo,35.6
M-02409,2025-10-28,Santa Lucia,Lote-20,240.99,30.6,listo_para_cosecha,72.2
M-02410,2025-01-26,Los Guaduales,Lote-22,179.72,17.6,humedo,73.7
M-02411,2025-01-07,La Pradera,Lote-10,195.41,31.6,listo_para_cosecha,42.9
M-02412,2025-02-25,La Esperanza,Lote-02,122.45,27.0,optimo,52.9
M-02413,2025-03-06,San Miguel,Lote-13,173.51,29.3,plaga_observada,82.1
M-02414,2025-10-10,Santa Lucia,Lote-16,175.49,25.5,seco,28.2
M-02415,2025-09-15,Buenos Aires,Lote-23,203.92,30.6,optimo,4.5
M-02416,2025-04-22,El Progreso,Lote-12,198.62,15.8,humedo,84.9
M-02417,2025-11-16,Los Guaduales,Lote-08,113.42,24.3,optimo,41.6
M-02418,2025-04-25,El Progreso,Lote-23,138.56,21.1,humedo,14.9
M-02419,2025-08-02,El Roble,Lote-09,181.99,30.0,seco,64.8
M-02420,2025-03-25,El Progreso,Lote-19,91.34,22.2,listo_para_cosecha,92.4
M-02421,2025-08-04,El Roble,Lote-09,155.8,13.3,optimo,3.3
M-02422,2025-07-16,El Progreso,Lote-05,204.31,21.6,optimo,63.3
M-02423,2025-11-13,Santa Lucia,Lote-08,157.26,10.6,humedo,68.8
M-02424,2025-10-01,Santa Lucia,Lote-01,230.92,18.1,plaga_observada,50.7
M-02425,2025-01-16,La Pradera,Lote-06,263.23,15.3,listo_para_cosecha,91.6
M-02426,2025-06-15,Buenos Aires,Lote-18,180.54,12.5,optimo,94.6
M-02427,2025-07-31,La Esperanza,Lote-16,147.41,27.8,plaga_observada,36.1
M-02428,2025-08-29,Santa Lucia,Lote-15,228.53,30.8,seco,92.0
M-02429,2025-06-17,Santa Lucia,Lote-16,281.34,22.6,plaga_observada,8.4
M-02430,2025-04-10,La Pradera,Lote-06,198.66,16.6,listo_para_cosecha,23.7
M-02431,2025-09-08,La Esperanza,Lote-16,67.2,25.7,listo_para_cosecha,10.1
M-02432,2025-10-13,El Roble,Lote-04,239.79,27.7,plaga_observada,74.2
M-02433,2025-12-09,Los Guaduales,Lote-22,231.64,26.6,humedo,29.0
M-02434,2025-05-16,El Roble,Lote-19,98.8,30.8,seco,3.4
M-02435,2025-05-03,San Miguel,Lote-07,225.22,17.8,plaga_observada,15.5
M-02436,2025-06-02,La Esperanza,Lote-05,174.5,28.0,listo_para_cosecha,22.9
M-02437,2025-01-30,La Pradera,Lote-19,235.66,23.9,plaga_observada,67.2
M-02438,2025-10-31,La Esperanza,Lote-13,214.03,13.5,optimo,11.0
M-02439,2025-07-01,Santa Lucia,Lote-09,197.73,17.2,humedo,14.5
M-02440,2025-05-07,Los Guaduales,Lote-11,189.62,13.3,plaga_observada,89.5
M-02441,2025-08-10,Buenos Aires,Lote-16,252.99,26.7,plaga_observada,1.6
M-02442,2025-01-28,La Esperanza,Lote-02,178.1,20.3,seco,19.1
M-02443,2025-08-17,Los Guaduales,Lote-11,200.5,16.1,humedo,28.0
M-02444,2025-03-27,Buenos Aires,Lote-09,102.09,20.4,listo_para_cosecha,90.4
M-02445,2025-10-15,La Pradera,Lote-21,270.87,27.7,plaga_observada,13.8
M-02446,2025-01-10,El Progreso,Lote-05,172.89,12.9,listo_para_cosecha,70.9
M-02447,2025-08-01,La Pradera,Lote-12,328.01,14.3,optimo,28.3
M-02448,2025-02-25,Santa Lucia,Lote-02,164.15,19.0,plaga_observada,81.8
M-02449,2025-10-09,El Progreso,Lote-15,178.1,31.5,listo_para_cosecha,2.9
M-02450,2025-08-02,El Progreso,Lote-09,181.99,26.9,plaga_observada,54.4
M-02451,2025-04-15,El Progreso,Lote-03,148.6,25.7,optimo,17.8
M-02452,2025-08-02,El Progreso,Lote-10,176.63,30.0,seco,52.5
M-02453,2025-09-21,Los Guaduales,Lote-20,166.08,25.8,seco,19.8
M-02454,2025-04-19,La Esperanza,Lote-15,124.36,18.0,seco,44.3
M-02455,2025-03-26,San Miguel,Lote-14,121.28,15.9,plaga_observada,37.3
M-02456,2025-02-10,Buenos Aires,Lote-07,248.49,31.4,seco,35.6
M-02457,2025-02-05,San Miguel,Lote-15,142.01,24.3,humedo,68.0
M-02458,2025-06-18,Santa Lucia,Lote-17,356.18,24.9,listo_para_cosecha,78.8
M-02459,2025-06-28,Buenos Aires,Lote-01,223.65,24.6,humedo,60.0
M-02460,2025-01-12,La Pradera,Lote-05,155.92,28.4,humedo,31.2
M-02461,2025-07-23,San Miguel,Lote-01,182.6,15.8,listo_para_cosecha,29.7
M-02462,2025-10-21,Los Guaduales,Lote-22,211.94,30.8,plaga_observada,79.4
M-02463,2025-08-05,La Esperanza,Lote-12,142.08,27.6,listo_para_cosecha,58.1
M-02464,2025-11-29,El Roble,Lote-20,236.46,24.9,listo_para_cosecha,21.2
M-02465,2025-04-16,Los Guaduales,Lote-21,142.55,22.3,humedo,54.7
M-02466,2025-05-08,San Miguel,Lote-09,238.7,23.0,optimo,35.2
M-02467,2025-02-01,La Esperanza,Lote-21,200.23,18.0,plaga_observada,26.8
M-02468,2025-08-01,La Esperanza,Lote-07,180.96,17.5,seco,16.8
M-02469,2025-09-04,San Miguel,Lote-14,165.91,24.8,listo_para_cosecha,83.8
M-02470,2025-03-16,El Roble,Lote-14,183.52,27.1,seco,26.3
M-02471,2025-04-08,La Esperanza,Lote-22,191.23,11.9,plaga_observada,58.1
M-02472,2025-08-19,La Pradera,Lote-23,172.73,17.5,optimo,9.4
M-02473,2025-09-25,El Progreso,Lote-13,243.75,20.7,plaga_observada,42.4
M-02474,2025-02-18,Buenos Aires,Lote-24,234.17,24.1,plaga_observada,13.8
M-02475,2025-12-21,La Pradera,Lote-12,258.59,31.6,plaga_observada,6.8
M-02476,2025-07-15,El Progreso,Lote-07,174.58,27.8,humedo,14.3
M-02477,2025-07-17,Los Guaduales,Lote-24,144.4,31.2,plaga_observada,15.5
M-02478,2025-11-12,Los Guaduales,Lote-20,254.93,11.5,humedo,84.7
M-02479,2025-09-08,El Progreso,Lote-01,225.61,23.3,plaga_observada,33.1
M-02480,2025-02-03,El Progreso,Lote-25,184.75,19.9,plaga_observada,35.8
M-02481,2025-10-16,Los Guaduales,Lote-24,105.59,23.7,listo_para_cosecha,69.8
M-02482,2025-08-29,El Progreso,Lote-11,256.84,22.1,plaga_observada,50.4
M-02483,2025-07-08,San Miguel,Lote-15,252.77,27.4,seco,54.9
M-02484,2025-06-17,La Esperanza,Lote-05,279.96,11.9,humedo,52.7
M-02485,2025-03-25,El Progreso,Lote-25,226.39,22.7,listo_para_cosecha,15.2
M-02486,2025-05-10,Santa Lucia,Lote-06,169.26,11.5,listo_para_cosecha,36.2
M-02487,2025-10-14,Buenos Aires,Lote-12,201.01,20.2,seco,9.5
M-02488,2025-12-09,La Pradera,Lote-05,241.99,13.1,optimo,30.6
M-02489,2025-02-11,Buenos Aires,Lote-08,283.82,18.2,seco,72.5
M-02490,2025-06-23,El Progreso,Lote-17,95.65,20.1,listo_para_cosecha,92.7
M-02491,2025-01-12,San Miguel,Lote-15,126.44,13.6,humedo,57.7
M-02492,2025-02-07,Buenos Aires,Lote-07,181.98,27.2,humedo,50.7
M-02493,2025-12-14,San Miguel,Lote-10,248.57,18.1,optimo,2.3
M-02494,2025-03-02,Buenos Aires,Lote-06,121.09,21.5,humedo,90.1
M-02495,2025-11-06,Buenos Aires,Lote-21,140.74,31.6,optimo,48.7
M-02496,2025-03-08,El Roble,Lote-18,180.4,22.2,seco,70.3
M-02497,2025-01-19,San Miguel,Lote-16,187.66,21.5,optimo,27.2
M-02498,2025-09-08,San Miguel,Lote-22,270.44,19.2,listo_para_cosecha,42.4
M-02499,2025-04-14,La Pradera,Lote-18,237.16,26.2,plaga_observada,38.1
M-02500,2025-02-15,La Pradera,Lote-08,256.54,30.1,humedo,87.3
M-02501,2025-09-28,Buenos Aires,Lote-15,207.5,31.4,listo_para_cosecha,89.2
M-02502,2025-10-27,Los Guaduales,Lote-20,210.84,24.0,plaga_observada,59.4
M-02503,2025-03-27,Los Guaduales,Lote-24,189.45,17.6,listo_para_cosecha,83.3
M-02504,2025-03-04,El Roble,Lote-09,125.16,22.3,plaga_observada,61.1
M-02505,2025-05-18,La Esperanza,Lote-14,284.72,25.6,optimo,8.4
M-02506,2025-07-27,San Miguel,Lote-16,147.26,19.6,optimo,35.2
M-02507,2025-03-19,El Roble,Lote-22,156.74,29.4,plaga_observada,0.2
M-02508,2025-03-16,Santa Lucia,Lote-11,213.79,23.0,seco,36.8
M-02509,2025-01-18,Santa Lucia,Lote-15,213.44,15.9,plaga_observada,5.6
M-02510,2025-07-13,La Esperanza,Lote-12,145.38,13.9,humedo,5.0
M-02511,2025-05-09,El Progreso,Lote-16,280.17,25.2,optimo,13.1
M-02512,2025-11-18,La Esperanza,Lote-13,275.41,28.6,plaga_observada,37.1
M-02513,2025-02-13,El Progreso,Lote-18,47.51,28.5,humedo,67.7
M-02514,2025-10-30,Los Guaduales,Lote-07,153.11,23.0,humedo,92.1
M-02515,2025-01-31,San Miguel,Lote-18,192.39,11.2,plaga_observada,83.0
M-02516,2025-10-07,Santa Lucia,Lote-05,220.44,31.5,humedo,21.3
M-02517,2025-01-11,El Progreso,Lote-09,226.83,12.9,optimo,55.0
M-02518,2025-03-10,Santa Lucia,Lote-19,171.22,20.1,humedo,71.0
M-02519,2025-03-29,San Miguel,Lote-10,183.06,12.8,seco,23.6
M-02520,2025-06-19,Buenos Aires,Lote-15,193.79,21.0,listo_para_cosecha,34.4
M-02521,2025-07-25,La Esperanza,Lote-08,247.37,24.1,optimo,83.2
M-02522,2025-03-12,San Miguel,Lote-16,140.91,24.5,optimo,49.9
M-02523,2025-01-23,El Progreso,Lote-25,224.0,25.3,humedo,16.1
M-02524,2025-10-22,Los Guaduales,Lote-24,229.31,21.5,plaga_observada,54.6
M-02525,2025-02-09,Buenos Aires,Lote-08,171.85,29.4,seco,10.3
M-02526,2025-08-05,Buenos Aires,Lote-19,147.73,10.5,listo_para_cosecha,24.2
M-02527,2025-11-29,La Esperanza,Lote-23,171.16,10.3,optimo,85.7
M-02528,2025-03-03,El Progreso,Lote-18,223.37,19.6,humedo,57.4
M-02529,2025-01-24,Los Guaduales,Lote-15,197.16,32.0,humedo,10.3
M-02530,2025-06-26,San Miguel,Lote-23,163.02,23.7,optimo,38.4
M-02531,2025-12-08,El Roble,Lote-23,225.46,18.0,optimo,91.0
M-02532,2025-01-21,La Esperanza,Lote-20,208.69,11.7,optimo,60.7
M-02533,2025-09-19,San Miguel,Lote-01,137.11,30.6,humedo,38.3
M-02534,2025-01-19,La Esperanza,Lote-23,130.91,24.7,optimo,92.0
M-02535,2025-09-17,El Progreso,Lote-24,102.69,11.3,optimo,15.6
M-02536,2025-06-21,Santa Lucia,Lote-08,169.69,12.8,plaga_observada,66.2
M-02537,2025-06-02,El Roble,Lote-04,147.37,29.3,humedo,50.4
M-02538,2025-10-26,El Roble,Lote-06,33.61,31.9,humedo,77.0
M-02539,2025-10-10,Santa Lucia,Lote-16,121.2,24.0,listo_para_cosecha,50.9
M-02540,2025-05-06,La Esperanza,Lote-05,144.92,25.9,humedo,83.0
M-02541,2025-01-21,Santa Lucia,Lote-04,183.57,12.0,plaga_observada,82.9
M-02542,2025-03-23,Santa Lucia,Lote-18,246.67,11.7,seco,82.0
M-02543,2025-09-19,La Pradera,Lote-03,192.61,21.2,seco,80.1
M-02544,2025-08-21,San Miguel,Lote-25,102.38,10.3,optimo,88.0
M-02545,2025-04-22,Santa Lucia,Lote-10,190.5,30.4,humedo,58.7
M-02546,2025-05-08,Santa Lucia,Lote-05,125.46,12.6,listo_para_cosecha,79.8
M-02547,2025-05-19,La Esperanza,Lote-20,177.91,13.8,optimo,75.7
M-02548,2025-11-21,El Progreso,Lote-24,209.76,25.6,seco,72.3
M-02549,2025-08-01,La Esperanza,Lote-08,202.46,20.2,humedo,19.9
M-02550,2025-09-08,La Esperanza,Lote-04,193.19,27.5,plaga_observada,74.5
M-02551,2025-09-17,El Progreso,Lote-04,187.62,16.2,plaga_observada,17.2
M-02552,2025-08-31,Los Guaduales,Lote-06,186.99,12.9,seco,56.8
M-02553,2025-12-06,San Miguel,Lote-17,201.48,24.5,seco,3.5
M-02554,2025-02-12,El Roble,Lote-09,137.83,10.1,seco,45.3
M-02555,2025-08-23,Santa Lucia,Lote-19,216.64,12.6,seco,40.7
M-02556,2025-09-13,Buenos Aires,Lote-17,126.81,16.8,optimo,61.8
M-02557,2025-03-29,La Esperanza,Lote-25,106.23,30.0,listo_para_cosecha,93.9
M-02558,2025-11-15,Buenos Aires,Lote-01,175.98,13.7,optimo,18.7
M-02559,2025-05-25,Los Guaduales,Lote-12,176.11,11.2,optimo,4.5
M-02560,2025-04-23,La Pradera,Lote-08,146.42,15.5,listo_para_cosecha,44.7
M-02561,2025-12-15,La Esperanza,Lote-20,214.03,14.4,humedo,24.1
M-02562,2025-12-16,El Progreso,Lote-16,51.11,23.4,plaga_observada,36.4
M-02563,2025-04-26,El Progreso,Lote-19,152.29,20.6,plaga_observada,81.8
M-02564,2025-11-02,La Esperanza,Lote-17,244.66,20.5,seco,56.9
M-02565,2025-05-12,Santa Lucia,Lote-01,278.03,11.5,humedo,80.7
M-02566,2025-10-31,El Roble,Lote-16,179.88,12.1,plaga_observada,78.3
M-02567,2025-10-11,El Roble,Lote-13,69.73,17.8,optimo,67.8
M-02568,2025-08-21,Buenos Aires,Lote-25,111.76,28.3,optimo,47.6
M-02569,2025-02-25,El Roble,Lote-25,200.6,24.5,optimo,45.6
M-02570,2025-08-04,San Miguel,Lote-09,222.8,20.1,seco,46.3
M-02571,2025-11-19,Santa Lucia,Lote-22,273.1,13.3,optimo,72.0
M-02572,2025-01-20,La Esperanza,Lote-20,129.59,31.4,seco,3.3
M-02573,2025-03-04,El Roble,Lote-03,290.84,16.8,seco,4.9
M-02574,2025-05-18,El Progreso,Lote-03,211.99,22.9,humedo,23.4
M-02575,2025-11-19,Buenos Aires,Lote-17,179.88,15.1,seco,34.3
M-02576,2025-05-28,El Roble,Lote-14,118.89,10.2,plaga_observada,9.8
M-02577,2025-03-23,El Roble,Lote-23,243.19,18.4,listo_para_cosecha,77.9
M-02578,2025-08-26,Los Guaduales,Lote-02,267.32,24.8,humedo,88.4
M-02579,2025-04-21,La Pradera,Lote-12,226.25,12.3,plaga_observada,46.1
M-02580,2025-01-22,Buenos Aires,Lote-01,99.58,22.7,listo_para_cosecha,37.3
M-02581,2025-04-30,El Progreso,Lote-14,208.22,20.6,humedo,31.8
M-02582,2025-04-11,Buenos Aires,Lote-20,173.77,15.0,humedo,88.1
M-02583,2025-07-22,El Progreso,Lote-17,212.2,30.7,seco,72.1
M-02584,2025-05-31,El Progreso,Lote-09,112.74,11.2,seco,60.7
M-02585,2025-12-08,Buenos Aires,Lote-25,139.71,13.3,listo_para_cosecha,79.8
M-02586,2025-03-17,El Roble,Lote-04,219.22,10.1,seco,8.7
M-02587,2025-02-18,El Roble,Lote-24,148.85,17.4,listo_para_cosecha,90.9
M-02588,2025-11-24,San Miguel,Lote-05,177.58,25.0,listo_para_cosecha,81.1
M-02589,2025-02-01,Buenos Aires,Lote-18,238.72,21.6,listo_para_cosecha,48.3
M-02590,2025-03-12,El Progreso,Lote-17,261.23,15.0,humedo,81.7
M-02591,2025-07-24,San Miguel,Lote-07,74.92,21.4,listo_para_cosecha,5.9
M-02592,2025-02-01,La Pradera,Lote-16,133.89,23.6,seco,42.5
M-02593,2025-07-16,La Pradera,Lote-20,165.59,21.9,seco,79.4
M-02594,2025-08-23,Santa Lucia,Lote-16,175.09,23.8,optimo,52.0
M-02595,2025-09-10,Los Guaduales,Lote-01,100.62,11.0,listo_para_cosecha,88.9
M-02596,2025-05-17,San Miguel,Lote-07,207.19,25.2,optimo,9.1
M-02597,2025-11-08,La Pradera,Lote-06,106.0,28.8,seco,46.2
M-02598,2025-09-10,San Miguel,Lote-04,138.37,28.2,humedo,38.6
M-02599,2025-08-10,San Miguel,Lote-12,145.81,22.5,humedo,73.9
M-02600,2025-11-30,El Roble,Lote-05,170.58,21.7,seco,47.3
M-02601,2025-05-20,El Progreso,Lote-19,209.34,22.4,seco,20.8
M-02602,2025-11-18,El Progreso,Lote-18,150.66,26.4,listo_para_cosecha,94.9
M-02603,2025-01-15,Buenos Aires,Lote-21,131.29,10.5,optimo,5.8
M-02604,2025-03-14,La Esperanza,Lote-10,231.13,30.2,listo_para_cosecha,3.5
M-02605,2025-03-19,El Progreso,Lote-01,217.46,23.6,plaga_observada,41.3
M-02606,2025-01-03,San Miguel,Lote-20,227.12,29.9,seco,80.5
M-02607,2025-09-30,La Pradera,Lote-22,126.95,11.1,humedo,42.7
M-02608,2025-08-09,Santa Lucia,Lote-10,199.43,27.5,humedo,8.6
M-02609,2025-06-06,El Roble,Lote-03,254.7,19.5,listo_para_cosecha,69.3
M-02610,2025-02-02,Buenos Aires,Lote-19,159.43,13.1,optimo,63.1
M-02611,2025-12-21,Los Guaduales,Lote-19,127.2,12.3,seco,42.9
M-02612,2025-01-02,La Esperanza,Lote-18,69.59,27.0,listo_para_cosecha,3.5
M-02613,2025-07-05,San Miguel,Lote-23,209.85,26.6,seco,11.1
M-02614,2025-05-05,La Esperanza,Lote-06,215.42,26.5,humedo,62.4
M-02615,2025-03-16,Buenos Aires,Lote-22,140.03,12.5,listo_para_cosecha,79.0
M-02616,2025-02-19,Los Guaduales,Lote-11,154.44,27.7,optimo,62.5
M-02617,2025-01-12,Santa Lucia,Lote-22,98.36,12.7,plaga_observada,87.7
M-02618,2025-12-22,Santa Lucia,Lote-16,283.2,26.4,seco,94.6
M-02619,2025-01-25,Santa Lucia,Lote-19,187.66,23.9,seco,16.6
M-02620,2025-06-28,El Roble,Lote-01,147.41,16.6,plaga_observada,4.0
M-02621,2025-12-08,Santa Lucia,Lote-13,149.17,27.9,listo_para_cosecha,34.7
M-02622,2025-04-02,La Esperanza,Lote-06,167.04,15.6,optimo,10.0
M-02623,2025-01-16,El Roble,Lote-24,109.8,15.3,humedo,40.3
M-02624,2025-05-18,La Esperanza,Lote-12,238.48,29.0,plaga_observada,81.0
M-02625,2025-01-06,Los Guaduales,Lote-22,128.28,31.2,optimo,23.2
M-02626,2025-02-20,Los Guaduales,Lote-06,239.75,13.2,seco,32.3
M-02627,2025-08-28,La Esperanza,Lote-20,236.51,18.2,seco,48.0
M-02628,2025-11-07,Buenos Aires,Lote-07,186.19,17.1,humedo,33.0
M-02629,2025-11-27,Los Guaduales,Lote-15,116.68,24.2,seco,65.1
M-02630,2025-10-25,Santa Lucia,Lote-17,219.42,26.2,plaga_observada,41.5
M-02631,2025-07-06,San Miguel,Lote-20,178.41,22.7,humedo,14.1
M-02632,2025-10-17,Santa Lucia,Lote-05,93.52,13.0,seco,84.6
M-02633,2025-06-04,La Esperanza,Lote-15,82.36,11.0,optimo,36.5
M-02634,2025-02-17,La Esperanza,Lote-18,204.78,24.1,plaga_observada,68.2
M-02635,2025-12-02,El Progreso,Lote-22,121.82,11.2,seco,43.6
M-02636,2025-01-28,Buenos Aires,Lote-15,249.92,19.6,plaga_observada,35.7
M-02637,2025-06-22,El Progreso,Lote-01,115.3,27.1,humedo,60.3
M-02638,2025-03-01,Santa Lucia,Lote-02,113.55,13.5,optimo,13.7
M-02639,2025-03-29,La Pradera,Lote-23,211.49,12.2,plaga_observada,29.6
M-02640,2025-04-17,Santa Lucia,Lote-07,156.95,28.9,seco,11.9
M-02641,2025-07-14,Los Guaduales,Lote-11,,25.0,humedo,84.0
M-02642,2025-03-05,Santa Lucia,Lote-16,194.58,18.5,seco,43.4
M-02643,2025-03-11,San Miguel,Lote-09,145.14,28.4,seco,33.0
M-02644,2025-12-14,El Roble,Lote-05,257.96,16.7,humedo,42.3
M-02645,2025-12-07,Los Guaduales,Lote-18,282.78,26.2,listo_para_cosecha,29.0
M-02646,2025-10-04,Buenos Aires,Lote-16,157.35,16.6,optimo,82.3
M-02647,2025-02-20,La Pradera,Lote-09,189.18,26.8,listo_para_cosecha,70.5
M-02648,2025-07-25,La Pradera,Lote-18,134.71,16.7,humedo,85.6
M-02649,2025-07-24,Los Guaduales,Lote-01,253.47,19.6,plaga_observada,6.0
M-02650,2025-09-02,Buenos Aires,Lote-25,126.03,14.0,listo_para_cosecha,22.5
M-02651,2025-07-17,La Esperanza,Lote-01,159.73,28.0,plaga_observada,4.1
M-02652,2025-03-19,Los Guaduales,Lote-20,178.22,13.4,seco,57.2
M-02653,2025-12-27,El Progreso,Lote-01,237.66,17.8,seco,19.7
M-02654,2025-09-18,San Miguel,Lote-12,200.22,19.5,listo_para_cosecha,47.3
M-02655,2025-11-13,Buenos Aires,Lote-08,190.89,25.8,plaga_observada,25.4
M-02656,2025-09-15,El Roble,Lote-23,224.57,17.1,humedo,12.3
M-02657,2025-04-06,Buenos Aires,Lote-24,115.6,21.8,seco,77.1
M-02658,2025-09-23,Santa Lucia,Lote-08,145.04,31.6,plaga_observada,3.1
M-02659,2025-06-01,San Miguel,Lote-16,154.09,30.3,humedo,3.0
M-02660,2025-07-22,La Esperanza,Lote-02,184.83,10.2,humedo,12.1
M-02661,2025-03-07,Los Guaduales,Lote-20,124.08,19.7,optimo,92.3
M-02662,2025-03-14,El Progreso,Lote-06,189.5,28.3,seco,24.8
M-02663,2025-03-28,El Roble,Lote-07,209.52,17.1,seco,90.1
M-02664,2025-05-10,La Pradera,Lote-19,236.94,18.4,listo_para_cosecha,54.1
M-02665,2025-10-26,La Pradera,Lote-16,110.27,26.4,optimo,53.3
M-02666,2025-05-30,Buenos Aires,Lote-22,160.85,26.0,humedo,43.8
M-02667,2025-11-15,San Miguel,Lote-04,254.1,28.2,seco,91.5
M-02668,2025-05-09,Buenos Aires,Lote-18,211.47,15.2,seco,36.8
M-02669,2025-03-14,Santa Lucia,Lote-01,176.7,23.3,seco,77.9
M-02670,2025-05-02,Santa Lucia,Lote-21,135.28,24.7,seco,24.9
M-02671,2025-01-01,Santa Lucia,Lote-16,202.9,13.4,seco,43.1
M-02672,2025-03-20,La Esperanza,Lote-02,149.56,19.9,optimo,2.0
M-02673,2025-07-22,Santa Lucia,Lote-15,163.66,29.2,humedo,77.0
M-02674,2025-03-03,Santa Lucia,Lote-07,184.01,21.2,listo_para_cosecha,74.0
M-02675,2025-03-05,La Esperanza,Lote-02,181.76,27.7,seco,94.0
M-02676,2025-03-10,San Miguel,Lote-21,153.69,10.5,plaga_observada,78.4
M-02677,2025-09-23,El Progreso,Lote-22,258.87,24.7,seco,61.2
M-02678,2025-04-03,San Miguel,Lote-06,163.83,12.8,humedo,16.0
M-02679,2025-02-19,Santa Lucia,Lote-01,169.64,27.6,listo_para_cosecha,22.7
M-02680,2025-08-06,San Miguel,Lote-21,195.54,11.8,listo_para_cosecha,93.7
M-02681,2025-03-03,Santa Lucia,Lote-13,221.8,20.3,plaga_observada,62.4
M-02682,2025-09-10,La Esperanza,Lote-08,243.96,17.4,plaga_observada,18.1
M-02683,2025-02-07,San Miguel,Lote-18,123.79,30.8,listo_para_cosecha,48.4
M-02684,2025-09-07,Buenos Aires,Lote-18,188.83,17.8,humedo,24.3
M-02685,2025-10-03,Los Guaduales,Lote-05,177.76,18.0,humedo,6.6
M-02686,2025-02-15,La Pradera,Lote-05,225.74,31.4,listo_para_cosecha,33.8
M-02687,2025-01-27,Los Guaduales,Lote-24,197.11,14.1,optimo,5.7
M-02688,2025-10-12,El Roble,Lote-02,181.36,11.8,seco,55.2
M-02689,2025-06-29,Buenos Aires,Lote-13,137.21,24.8,plaga_observada,38.4
M-02690,2025-06-03,Los Guaduales,Lote-17,192.1,27.1,seco,24.2
M-02691,2025-10-26,La Pradera,Lote-13,134.82,13.5,listo_para_cosecha,48.9
M-02692,2025-08-19,El Roble,Lote-23,179.33,23.7,humedo,79.0
M-02693,2025-11-27,La Esperanza,Lote-11,193.27,20.7,seco,15.7
M-02694,2025-05-12,El Progreso,Lote-22,196.6,14.5,listo_para_cosecha,24.4
M-02695,2025-03-04,Los Guaduales,Lote-10,297.18,23.4,listo_para_cosecha,1.9
M-02696,2025-05-13,Los Guaduales,Lote-11,221.62,11.4,optimo,4.3
M-02697,2025-12-14,Buenos Aires,Lote-21,220.12,20.0,listo_para_cosecha,59.9
M-02698,2025-02-07,San Miguel,Lote-14,134.45,28.2,humedo,72.6
M-02699,2025-05-07,Santa Lucia,Lote-01,92.17,12.7,seco,88.6
M-02700,2025-04-28,La Esperanza,Lote-04,204.95,21.4,listo_para_cosecha,57.2
M-02701,2025-05-14,La Pradera,Lote-21,173.07,28.9,humedo,61.8
M-02702,2025-07-08,Buenos Aires,Lote-06,166.34,10.1,humedo,11.5
M-02703,2025-03-28,La Pradera,Lote-16,206.11,17.4,humedo,94.6
M-02704,2025-02-15,Buenos Aires,Lote-15,213.26,18.4,listo_para_cosecha,79.1
M-02705,2025-06-28,Santa Lucia,Lote-17,341.69,27.8,listo_para_cosecha,77.5
M-02706,2025-03-07,San Miguel,Lote-12,224.74,31.5,optimo,45.5
M-02707,2025-03-31,San Miguel,Lote-16,169.31,14.7,humedo,76.1
M-02708,2025-04-14,San Miguel,Lote-07,126.23,22.3,optimo,15.1
M-02709,2025-11-12,San Miguel,Lote-13,127.59,20.7,plaga_observada,84.5
M-02710,2025-06-07,El Roble,Lote-14,140.93,10.0,plaga_observada,6.8
M-02711,2025-11-09,San Miguel,Lote-21,193.05,27.1,plaga_observada,26.7
M-02712,2025-12-25,El Roble,Lote-13,189.8,12.2,seco,41.8
M-02713,2025-04-29,Los Guaduales,Lote-09,149.66,11.4,plaga_observada,10.2
